Symbol,Date,Open,High,Low,Close,Volume
AAME,26-Jan-2012,2.02,2.05,2.02,2.03,5100
AAON,26-Jan-2012,8.96,9.0667,8.8933,9.0667,37300
AAPL,26-Jan-2012,64.0629,64.1129,63.3057,63.5186,11579600
AAWW,26-Jan-2012,46.04,47.46,45.71,46.88,659800
AAXJ,26-Jan-2012,55.77,56.01,55.19,55.38,890600
ABAX,26-Jan-2012,28.96,29.24,28.71,29.12,163300
ABCB,26-Jan-2012,10.79,10.96,10.58,10.83,40500
ABCD,26-Jan-2012,3.21,3.23,3.16,3.2,25600
ABCO,26-Jan-2012,39.855,39.87,39.45,39.785,73800
ABIO,26-Jan-2012,43.68,44.52,43.26,43.68,106900
ABMD,26-Jan-2012,18.39,18.5,17.9,18.05,276700
ABTL,26-Jan-2012,4.05,4.3,4.05,4.3,71200
ACAD,26-Jan-2012,1.59,1.63,1.51,1.53,559400
ACAS,26-Jan-2012,8.33,8.44,8.11,8.21,4840800
ACAT,26-Jan-2012,28.51,30.04,25.94,28.58,1089300
ACET,26-Jan-2012,7.16,7.34,7.16,7.34,111700
ACFC,26-Jan-2012,2.3,2.5,2.3,2.42,4700
ACGL,26-Jan-2012,37.07,37.24,36.97,37.13,849300
ACHC,26-Jan-2012,10.83,11.18,10.65,11.03,81200
ACHN,26-Jan-2012,10.54,10.55,10.01,10.34,1213700
ACIW,26-Jan-2012,10.5067,10.5067,10.21,10.4,121700
ACLS,26-Jan-2012,7.72,7.76,7.24,7.48,685700
ACNB,26-Jan-2012,14.05,14.05,13.91,13.95,3900
ACOR,26-Jan-2012,26.09,26.09,25.38,25.77,277600
ACPW,26-Jan-2012,4.55,4.65,4.35,4.4,532800
ACRX,26-Jan-2012,2.48,2.48,2.39,2.39,3000
ACTG,26-Jan-2012,41.01,41.01,40.13,40.75,332100
ACTS,26-Jan-2012,1.89,1.89,1.85,1.88,8500
ACUR,26-Jan-2012,3.85,3.89,3.4,3.43,180200
ACWI,26-Jan-2012,44.99,45.16,44.52,44.7,463300
ACWX,26-Jan-2012,39.49,39.51,39.07,39.15,419700
ACXM,26-Jan-2012,13.71,13.87,13.57,13.77,308000
ADBE,26-Jan-2012,31.15,31.77,31,31.18,4287700
ADES,26-Jan-2012,11.08,11.1,10.67,10.875,50700
ADI,26-Jan-2012,39.89,40.38,39.16,39.28,3810100
ADP,26-Jan-2012,49.4294,49.4644,48.85,49.008,3861100
ADRA,26-Jan-2012,25.09,25.18,24.84,24.84,2100
ADRD,26-Jan-2012,19.84,19.87,19.73,19.76,4200
ADRE,26-Jan-2012,43.1,43.21,42.38,42.52,57900
ADRU,26-Jan-2012,19.55,19.6,19.49,19.52,2500
ADSK,26-Jan-2012,36.26,37.97,36.25,36.55,5665000
ADTN,26-Jan-2012,35.78,36,34.8,34.97,740400
ADUS,26-Jan-2012,3.77,3.83,3.68,3.82,4900
AEGN,26-Jan-2012,17.47,17.63,16.99,17.31,145600
AEGR,26-Jan-2012,17.06,17.27,16.9,17.15,72400
AEHR,26-Jan-2012,0.9,0.91,0.77,0.8,36400
AEIS,26-Jan-2012,11.13,11.2,10.96,11.03,432200
AEPI,26-Jan-2012,31.19,31.96,30.58,31.69,37900
AETI,26-Jan-2012,5.31,5.63,5.31,5.56,3300
AEY,26-Jan-2012,2.21,2.27,2.21,2.26,15900
AEZS,26-Jan-2012,966,990,960,978,701700
AFAM,26-Jan-2012,18.28,18.47,17.89,18.35,72000
AFSI,26-Jan-2012,13.07,13.145,12.985,13.085,200300
AGEN,26-Jan-2012,2.55,2.83,2.52,2.76,184200
AGII,26-Jan-2012,28.38,28.66,28.26,28.65,43800
AGNC,26-Jan-2012,29.43,29.45,29.1,29.19,5328000
AGYS,26-Jan-2012,8.37,8.5,8.37,8.46,43800
AHGP,26-Jan-2012,53.5,53.72,52.66,53,19300
AHPI,26-Jan-2012,3.24,3.43,3.24,3.4,1000
AIMC,26-Jan-2012,19.09,19.09,18.53,18.59,113800
AINV,26-Jan-2012,7.8,7.86,7.44,7.53,2698800
AIRM,26-Jan-2012,26.9033,27.53,26.7033,27.49,52700
AIRT,26-Jan-2012,9.13,9.2,8.97,9.2,4200
AIXG,26-Jan-2012,14.42,14.42,14.14,14.23,92000
AKAM,26-Jan-2012,32.04,32.58,31.23,31.43,2728500
AKRX,26-Jan-2012,11.13,11.19,10.85,11.03,990900
ALCO,26-Jan-2012,21.91,22.19,21.6,22.02,16700
ALGN,26-Jan-2012,25.06,25.21,24.77,24.95,559700
ALGT,26-Jan-2012,55.03,55.34,54.55,54.93,68800
ALIM,26-Jan-2012,1.34,1.43,1.31,1.36,123700
ALKS,26-Jan-2012,19.08,19.28,18.87,19.28,1475100
ALLT,26-Jan-2012,16.7,16.92,16.44,16.53,335200
ALNY,26-Jan-2012,10.9,10.99,10.61,10.8,375000
