Symbol,Date,Open,High,Low,Close,Volume
AAME,06-Jun-2012,2.79,2.8,2.78,2.79,7800
AAON,06-Jun-2012,8.2489,8.5867,8.2267,8.5689,51800
AAPL,06-Jun-2012,81.11,81.9786,80.7857,81.6371,14325100
AAWW,06-Jun-2012,42.16,45.13,42.16,44.08,482200
AAXJ,06-Jun-2012,50.26,51.16,50.26,51.13,270000
ABAX,06-Jun-2012,31.8,32.18,31.58,31.9,130600
ABCB,06-Jun-2012,11.45,11.62,11.31,11.52,42400
ABCD,06-Jun-2012,1.29,1.3,1.2,1.21,52000
ABCO,06-Jun-2012,47.68,48.06,47.235,47.325,233600
ABIO,06-Jun-2012,20.58,20.58,18.9,20.16,18500
ABMD,06-Jun-2012,20.64,21.47,20.37,21.37,732100
ABTL,06-Jun-2012,3.7,3.8,3.65,3.8,58400
ACAD,06-Jun-2012,1.3,1.35,1.3,1.34,145400
ACAS,06-Jun-2012,8.94,9.06,8.89,9.05,2117400
ACAT,06-Jun-2012,34.48,35.92,34.23,35.65,210000
ACET,06-Jun-2012,8.43,8.45,8.21,8.45,103500
ACFC,06-Jun-2012,2.19,2.19,2.1,2.1,1000
ACGL,06-Jun-2012,37.62,38.11,37.52,38.1,372900
ACHC,06-Jun-2012,15.96,16.72,15.96,16.25,231300
ACHN,06-Jun-2012,6.37,6.49,6.24,6.47,1289000
ACIW,06-Jun-2012,12.66,12.9033,12.6433,12.8933,249100
ACLS,06-Jun-2012,4.52,4.88,4.48,4.84,527000
ACNB,06-Jun-2012,14.55,14.55,14.41,14.42,3000
ACOR,06-Jun-2012,22.38,22.66,22.33,22.44,207600
ACPW,06-Jun-2012,3.8,4.2,3.8,4.1,321500
ACRX,06-Jun-2012,3.09,3.2,2.95,3.11,4500
ACTG,06-Jun-2012,33.55,35.05,33.55,34.62,221000
ACTS,06-Jun-2012,1.6,1.67,1.6,1.67,69900
ACUR,06-Jun-2012,2.8,2.96,2.75,2.83,25900
ACWI,06-Jun-2012,42.19,42.8,42.05,42.79,1238300
ACWX,06-Jun-2012,35.58,36.28,35.54,36.27,538000
ACXM,06-Jun-2012,13.73,14.13,13.67,13.85,1071600
ADBE,06-Jun-2012,30.91,31.72,30.67,31.69,3092700
ADES,06-Jun-2012,12.2,12.595,12.2,12.305,42500
ADI,06-Jun-2012,36.44,37.34,36.37,37.32,1923100
ADP,06-Jun-2012,45.4259,46.6375,45.4259,46.6022,2338900
ADRA,06-Jun-2012,22.29,22.7,22.29,22.7,2800
ADRD,06-Jun-2012,17.74,18.07,17.74,18.07,1900
ADRE,06-Jun-2012,36.29,36.76,36.21,36.75,13500
ADRU,06-Jun-2012,17.57,17.72,17.57,17.72,600
ADSK,06-Jun-2012,31.56,33.15,31.49,33.11,2703900
ADTN,06-Jun-2012,29.11,29.72,28.99,29.63,594300
ADUS,06-Jun-2012,3.75,3.92,3.75,3.84,4000
AEGN,06-Jun-2012,14.93,15.38,14.92,15.36,124000
AEGR,06-Jun-2012,15.15,15.19,14.8,14.92,64600
AEHR,06-Jun-2012,1.23,1.23,1.23,1.23,0
AEIS,06-Jun-2012,13.46,13.75,13.29,13.6,471100
AEPI,06-Jun-2012,34.8,34.99,34.75,34.93,16500
AETI,06-Jun-2012,4.5,4.5,4.5,4.5,100
AEY,06-Jun-2012,2.15,2.15,2.15,2.15,200
AEZS,06-Jun-2012,246,270,246,258,638500
AFAM,06-Jun-2012,20.97,21.88,20.81,21.88,24100
AFSI,06-Jun-2012,14.905,15.135,14.77,15.125,214300
AGEN,06-Jun-2012,5.34,5.61,5.26,5.61,95900
AGII,06-Jun-2012,28.38,29.11,28.38,29.06,83800
AGNC,06-Jun-2012,32.75,32.95,32.65,32.94,6394900
AGNCP,06-Jun-2012,25.41,25.55,25.39,25.5,88100
AGYS,06-Jun-2012,7.49,7.87,7.4,7.86,95000
AHGP,06-Jun-2012,41.51,43.16,41.51,42.56,53200
AHPI,06-Jun-2012,3.17,3.21,3.15,3.2,2700
AIMC,06-Jun-2012,15.65,15.83,15.57,15.74,106500
AINV,06-Jun-2012,7.5,7.63,7.43,7.63,1614800
AIRM,06-Jun-2012,29.16,29.4967,28.79,28.9467,123800
AIRT,06-Jun-2012,8.46,8.73,8.26,8.26,9200
AIXG,06-Jun-2012,14.44,15.07,14.44,14.86,437400
AKAM,06-Jun-2012,27.71,29.03,27.68,28.99,4233300
AKRX,06-Jun-2012,14.24,14.5,13.72,13.98,1573000
ALCO,06-Jun-2012,23.73,23.81,23.2,23.5,20900
ALGN,06-Jun-2012,30.54,31.25,30.42,31.22,731800
ALGT,06-Jun-2012,62.54,64.06,62.35,63.46,137700
ALIM,06-Jun-2012,2.92,2.92,2.68,2.84,60700
ALKS,06-Jun-2012,15.44,15.66,15.33,15.6,1278600
ALLT,06-Jun-2012,25.41,26.08,24.94,25.83,946700
ALNY,06-Jun-2012,10.75,11.12,10.75,11.05,240500
ALOG,06-Jun-2012,65.72,66.15,64.3,65,90700
ALOT,06-Jun-2012,8.17,8.17,8.15,8.15,500
ALSK,06-Jun-2012,2.19,2.29,2.1,2.26,901800
ALXN,06-Jun-2012,90.23,90.98,89.27,90.84,1364000
