Symbol,Date,Open,High,Low,Close,Volume
AAME,13-Apr-2012,2.83,2.92,2.63,2.92,4000
AAON,13-Apr-2012,8.5733,8.6355,8.5067,8.6222,71900
AAPL,13-Apr-2012,89.1586,89.2429,86.2157,86.4614,30701500
AAWW,13-Apr-2012,47.18,47.48,46.61,46.98,200500
AAXJ,13-Apr-2012,56.5,56.5,55.72,55.8,7285900
ABAX,13-Apr-2012,27.55,27.7,26.21,26.46,184700
ABCB,13-Apr-2012,13.07,13.07,12.79,12.8,42400
ABCD,13-Apr-2012,2.56,2.56,2.4,2.4,33700
ABCO,13-Apr-2012,42.505,43.045,42.41,42.965,153500
ABIO,13-Apr-2012,31.5,32.34,29.4,30.24,38200
ABMD,13-Apr-2012,21,21.06,20.55,20.59,219800
ABTL,13-Apr-2012,4.6,4.7,4.4,4.55,114600
ACAD,13-Apr-2012,1.6,1.65,1.54,1.54,331400
ACAS,13-Apr-2012,8.67,8.72,8.46,8.47,2269300
ACAT,13-Apr-2012,41.86,42.44,41.2,42.29,247800
ACET,13-Apr-2012,9.18,9.23,8.92,8.95,162800
ACFC,13-Apr-2012,2.23,2.23,2.12,2.2,1200
ACGL,13-Apr-2012,37.9,37.99,37.69,37.72,442700
ACHC,13-Apr-2012,14.96,15.19,14.5,14.84,90900
ACHN,13-Apr-2012,9.59,9.61,9.01,9.02,846900
ACIW,13-Apr-2012,13.2133,13.2767,13.0233,13.0433,200300
ACLS,13-Apr-2012,6.24,6.32,6,6.04,334500
ACNB,13-Apr-2012,14.35,14.35,14.35,14.35,300
ACOR,13-Apr-2012,24.55,24.67,23.41,24.25,476500
ACPW,13-Apr-2012,4,4.1,4,4.05,318900
ACRX,13-Apr-2012,3.4,3.65,3.2,3.25,7400
ACTG,13-Apr-2012,40.11,40.34,39.54,39.92,211500
ACTS,13-Apr-2012,1.67,1.7,1.65,1.7,18400
ACUR,13-Apr-2012,3.35,3.35,3.24,3.3,35400
ACWI,13-Apr-2012,46.16,46.17,45.67,45.67,527000
ACWX,13-Apr-2012,39.78,39.78,39.29,39.3,149900
ACXM,13-Apr-2012,14.03,14.08,13.78,13.79,248000
ADBE,13-Apr-2012,33.4,33.61,33.16,33.18,2784600
ADES,13-Apr-2012,11.11,11.185,10.73,11.16,97300
ADI,13-Apr-2012,38.75,38.88,38.04,38.04,1868100
ADP,13-Apr-2012,48.2089,48.2352,47.8401,47.8401,1595200
ADRA,13-Apr-2012,25.09,25.09,25.09,25.09,200
ADRD,13-Apr-2012,19.47,19.47,19.39,19.39,9100
ADRE,13-Apr-2012,41.48,41.51,41.07,41.23,16400
ADRU,13-Apr-2012,18.98,18.98,18.98,18.98,300
ADSK,13-Apr-2012,40.33,41.34,40.28,41.25,3304200
ADTN,13-Apr-2012,30.49,30.52,29.73,29.87,915500
ADUS,13-Apr-2012,5.03,5.13,5.02,5.07,5300
AEGN,13-Apr-2012,17.77,17.77,17.32,17.42,112900
AEGR,13-Apr-2012,13.38,14.05,12.68,12.68,41700
AEHR,13-Apr-2012,1.3,1.34,1.25,1.25,30100
AEIS,13-Apr-2012,12.36,12.46,12.14,12.14,165300
AEPI,13-Apr-2012,34.74,34.92,34.36,34.65,8300
AETI,13-Apr-2012,4.58,4.81,4.58,4.75,4400
AEY,13-Apr-2012,2.48,2.5,2.48,2.5,800
AEZS,13-Apr-2012,414,420,396,402,1708800
AFAM,13-Apr-2012,24.45,24.45,23.71,23.96,78100
AFSI,13-Apr-2012,13.19,13.19,13.035,13.16,171400
AGEN,13-Apr-2012,6.38,6.71,6.17,6.67,251500
AGII,13-Apr-2012,28.46,28.54,28.25,28.25,105400
AGNC,13-Apr-2012,30.06,30.24,30.01,30.11,3084800
AGNCP,13-Apr-2012,25.17,25.23,25.14,25.22,65100
AGYS,13-Apr-2012,8.84,8.89,8.6,8.62,88900
AHGP,13-Apr-2012,41.26,41.89,40.94,41.36,77600
AHPI,13-Apr-2012,3.2,3.23,3.18,3.23,900
AIMC,13-Apr-2012,19.03,19.03,18.36,18.42,75200
AINV,13-Apr-2012,7.29,7.34,7.12,7.14,952600
AIRM,13-Apr-2012,28.3367,28.6733,28.2467,28.5333,54500
AIRT,13-Apr-2012,9.52,9.52,9.49,9.5,2900
AIXG,13-Apr-2012,18.23,18.24,17.75,17.91,118600
AKAM,13-Apr-2012,36.36,36.79,36.1,36.76,2237600
AKRX,13-Apr-2012,11.5,11.57,10.92,11.34,1826500
ALCO,13-Apr-2012,22.26,23.13,22.26,22.64,14700
ALGN,13-Apr-2012,27.02,27.02,26.51,26.73,287500
ALGT,13-Apr-2012,58.82,59.99,57.93,58.69,84900
ALIM,13-Apr-2012,3.26,3.27,3.21,3.23,45100
ALKS,13-Apr-2012,17.9,18.07,17.5,17.56,632700
ALLT,13-Apr-2012,23.8,24.08,23.44,23.73,239400
ALNY,13-Apr-2012,10.26,10.3,9.91,10.02,363600
ALOG,13-Apr-2012,64.63,64.63,63.83,64.11,91500
ALOT,13-Apr-2012,8.35,8.35,8.35,8.35,100
ALSK,13-Apr-2012,2.6,2.62,2.56,2.56,381400
ALXN,13-Apr-2012,89.4,90.43,88.82,89.02,811300
AMAG,13-Apr-2012,15.54,15.73,15.52,15.65,93100
AMAT,13-Apr-2012,11.99,12.08,11.79,11.8,9017000
AMCC,13-Apr-2012,6.8,6.87,6.47,6.48,502700
AMCN,13-Apr-2012,3.09,3.11,3.01,3.08,49800
AMCX,13-Apr-2012,42.66,43.31,42.07,42.72,255100
AMD,13-Apr-2012,7.85,7.86,7.68,7.73,11975400
AMED,13-Apr-2012,13.67,13.86,13.22,13.31,189800
AMGN,13-Apr-2012,66.67,66.67,65.55,65.59,4543200
AMKR,13-Apr-2012,5.86,5.87,5.68,5.68,1123400
AMNB,13-Apr-2012,21.57,21.69,21.4,21.58,7500
AMOT,13-Apr-2012,7.42,7.6,7.42,7.6,6200
AMOV,13-Apr-2012,23.72,24.12,23.72,23.85,3800
AMRB,13-Apr-2012,7.06,7.26,7.06,7.26,5000
AMRI,13-Apr-2012,2.75,2.83,2.73,2.8,61700
AMRN,13-Apr-2012,9.65,9.8,9.45,9.69,2391200
AMRS,13-Apr-2012,3.63,3.97,3.54,3.83,786400
AMSC,13-Apr-2012,42.4,42.5,40.4,41.9,330000
AMSF,13-Apr-2012,25.67,25.83,25.46,25.66,60500
AMSG,13-Apr-2012,26.9,26.9,26.45,26.65,157800
AMSWA,13-Apr-2012,8.37,8.4,8.08,8.19,47000
AMTD,13-Apr-2012,19.4,19.46,18.75,18.86,6448700
AMWD,13-Apr-2012,17.49,17.51,16.5,16.8,28300
AMZN,13-Apr-2012,189.9,189.94,186.26,188.46,3432200
ANAT,13-Apr-2012,70.79,71.04,70.25,70.28,10400
ANCB,13-Apr-2012,9.41,9.41,9.25,9.41,1100
ANCX,13-Apr-2012,11.25,11.99,11.12,11.5,6200
ANDAU,13-Apr-2012,9.99,9.99,9.99,9.99,3700
ANDE,13-Apr-2012,32.18,32.3467,31.8533,31.9333,120000
ANGI,13-Apr-2012,15.03,15.59,14.62,14.64,101100
ANGO,13-Apr-2012,12.05,12.07,11.87,11.87,143200
ANIK,13-Apr-2012,14.78,15.85,14.72,15.8,263800
