Symbol,Date,Open,High,Low,Close,Volume
AAME,01-Aug-2012,2.7,2.7,2.7,2.7,2000
AAON,01-Aug-2012,8.2133,8.2755,7.8978,7.9022,90500
AAPL,01-Aug-2012,87.9871,88.0571,86.1429,86.6871,13732100
AAWW,01-Aug-2012,45.68,45.94,44.59,45.28,301100
AAXJ,01-Aug-2012,53.64,53.64,53.03,53.12,167200
ABAX,01-Aug-2012,35.87,36.21,35.69,35.79,122100
ABCB,01-Aug-2012,11.96,12.13,11.58,11.58,57600
ABCD,01-Aug-2012,1.06,1.15,1.06,1.14,6800
ABCO,01-Aug-2012,44.19,45.6,42.27,43.86,760900
ABIO,01-Aug-2012,20.58,20.58,20.16,20.58,25100
ABMD,01-Aug-2012,22.71,23.18,22.21,22.97,584100
ABTL,01-Aug-2012,3.82,3.89,3.63,3.83,53100
ACAD,01-Aug-2012,1.61,1.61,1.51,1.53,310900
ACAS,01-Aug-2012,10.05,10.35,10.01,10.22,8274700
ACAT,01-Aug-2012,44.44,44.85,43.83,43.99,215300
ACET,01-Aug-2012,8.87,9.06,8.74,8.75,92000
ACFC,01-Aug-2012,2.53,2.6,2.53,2.59,3700
ACGL,01-Aug-2012,38.96,39.04,38.63,38.93,449800
ACHC,01-Aug-2012,16.31,16.77,15.42,16.45,323800
ACHN,01-Aug-2012,6.66,6.74,6.51,6.57,611000
ACIW,01-Aug-2012,14.8,14.8067,14.4233,14.44,320600
ACLS,01-Aug-2012,3.4,3.56,3.16,3.16,1028500
ACNB,01-Aug-2012,14.39,14.49,14.25,14.25,6900
ACOR,01-Aug-2012,24.05,24.25,22.77,22.79,536500
ACPW,01-Aug-2012,4.35,4.35,4,4,164200
ACRX,01-Aug-2012,3,3,2.54,2.68,39300
ACTG,01-Aug-2012,28.83,29.47,26.45,26.87,1225500
ACTS,01-Aug-2012,1.67,1.68,1.65,1.68,8200
ACUR,01-Aug-2012,1.86,1.86,1.55,1.57,331400
ACWI,01-Aug-2012,44.49,44.57,44.18,44.18,767500
ACWX,01-Aug-2012,37.56,37.61,37.25,37.25,330400
ACXM,01-Aug-2012,16.9,16.95,15.93,15.93,531900
ADBE,01-Aug-2012,31.05,31.17,30.64,30.69,2738700
ADES,01-Aug-2012,11.35,11.35,10.875,10.97,47600
