Symbol,Date,Open,High,Low,Close,Volume
AAME,05-Oct-2012,2.77,2.79,2.7,2.79,3000
AAON,05-Oct-2012,8.5778,8.8755,8.5689,8.7422,57300
AAPL,05-Oct-2012,95.0286,95.1429,93.04,93.2271,21214400
AAWW,05-Oct-2012,52.72,53,52.27,52.96,240400
AAXJ,05-Oct-2012,57.55,57.71,57.13,57.27,339500
ABAX,05-Oct-2012,38,38.64,37.88,37.95,93000
ABCB,05-Oct-2012,12.52,12.81,12.46,12.59,25200
ABCD,05-Oct-2012,0.98,1.05,0.98,0.99,7300
ABCO,05-Oct-2012,48.94,49.6,47.98,48.05,118100
ABIO,05-Oct-2012,14.28,14.7,13.86,14.28,58500
ABMD,05-Oct-2012,20.89,21.13,20.62,20.7,290900
ABTL,05-Oct-2012,3.85,3.87,3.84,3.87,8300
ACAD,05-Oct-2012,2.77,3.06,2.48,2.62,7261500
ACAS,05-Oct-2012,11.7,11.86,11.7,11.83,2079100
ACAT,05-Oct-2012,41.85,42.77,41.06,41.2,71700
ACET,05-Oct-2012,9.6,9.65,9.37,9.4,39300
ACFC,05-Oct-2012,2.21,2.31,2.21,2.31,2700
ACGL,05-Oct-2012,42.59,43.06,42.44,43.01,1273200
ACHC,05-Oct-2012,24.02,24.02,23.51,23.65,68200
ACHN,05-Oct-2012,10.81,11.2,10.61,11.1,1175800
ACIW,05-Oct-2012,14.1033,14.4167,13.9,13.9567,225200
ACLS,05-Oct-2012,4.2,4.24,4.12,4.2,166100
ACNB,05-Oct-2012,16.08,16.08,16.01,16.05,4100
ACOR,05-Oct-2012,27,27.35,26.17,26.66,1032200
ACPW,05-Oct-2012,3.95,4,3.9,3.9,169700
ACRX,05-Oct-2012,3.1,3.13,3.04,3.04,68500
ACTG,05-Oct-2012,25.97,26.06,25.05,25.13,561500
ACTS,05-Oct-2012,1.59,1.62,1.58,1.62,15500
ACUR,05-Oct-2012,1.84,1.84,1.77,1.78,33300
ACWI,05-Oct-2012,47.82,47.87,47.4,47.51,1013100
ACWX,05-Oct-2012,40.45,40.6,40.18,40.25,456300
ACXM,05-Oct-2012,18.2,18.34,18.02,18.05,389500
ADBE,05-Oct-2012,32.83,33.03,32.39,32.47,2505000
ADES,05-Oct-2012,11.255,11.54,11.115,11.26,22100
ADI,05-Oct-2012,39.79,40.13,39.6,39.72,1220800
ADP,05-Oct-2012,52.3354,52.6428,52.1247,52.2651,2573300
ADRA,05-Oct-2012,24,24.1,23.9,24.1,1200
ADRD,05-Oct-2012,20.31,20.47,20.3,20.3,4900
ADRE,05-Oct-2012,39.68,39.88,39.41,39.45,20700
ADRU,05-Oct-2012,20.47,20.47,20.39,20.39,200
ADSK,05-Oct-2012,33.46,33.61,32.87,33.1,2780700
ADTN,05-Oct-2012,16.3,16.6,16.03,16.19,1743700
ADUS,05-Oct-2012,5.3,5.43,5.3,5.43,10600
AEGN,05-Oct-2012,19.7,20.3,19.48,19.81,142900
AEGR,05-Oct-2012,14.28,14.55,13.81,13.99,150300
AEHR,05-Oct-2012,1.24,1.24,1.18,1.22,1100
AEIS,05-Oct-2012,12.27,12.37,12.06,12.08,187400
AEPI,05-Oct-2012,62.83,62.83,61.7,62.17,38800
AETI,05-Oct-2012,4.69,4.7,4.55,4.7,17500
AEY,05-Oct-2012,2.1,2.19,2.1,2.17,6700
AEZS,05-Oct-2012,313,325,276,309,1925100
AFAM,05-Oct-2012,21.24,21.47,21.15,21.24,28800
AFSI,05-Oct-2012,12.82,13.155,12.74,12.915,262700
AGEN,05-Oct-2012,4.64,4.85,4.58,4.7,94800
AGII,05-Oct-2012,33.22,33.4,33.02,33.13,45100
AGIIL,05-Oct-2012,25.05,25.1,25,25.07,39500
AGNC,05-Oct-2012,35.1,35.12,34.86,34.9,3609200
AGNCP,05-Oct-2012,26.11,26.2,26.1,26.2,11900
AGYS,05-Oct-2012,8.71,8.78,8.48,8.52,19200
AHGP,05-Oct-2012,48.11,48.46,47.72,47.93,15400
AHPI,05-Oct-2012,2.58,2.59,2.55,2.57,1100
AIMC,05-Oct-2012,17.63,17.82,17.47,17.54,103100
AINV,05-Oct-2012,8.1,8.2,8.07,8.11,1484500
AIRM,05-Oct-2012,39.0867,39.2033,38.3333,38.5,62300
AIRT,05-Oct-2012,8.32,8.74,8.32,8.74,16300
AIXG,05-Oct-2012,13.54,13.63,13.31,13.39,30000
AKAM,05-Oct-2012,39.5,39.94,39.24,39.41,2595700
AKRX,05-Oct-2012,13.36,13.72,13.16,13.46,1260800
ALCO,05-Oct-2012,32.49,32.55,31.87,32.13,22000
ALGN,05-Oct-2012,39.11,39.39,38.02,38.14,524900
ALGT,05-Oct-2012,66.81,68.28,66.74,67.38,99400
ALIM,05-Oct-2012,2.49,2.52,2.49,2.49,64400
ALKS,05-Oct-2012,20.55,20.96,20.55,20.88,477900
ALLT,05-Oct-2012,25.4,25.61,24.68,24.81,452700
ALNY,05-Oct-2012,18.84,19.27,18.81,19.04,117500
ALOG,05-Oct-2012,84.64,84.71,83.63,84.1,211600
ALOT,05-Oct-2012,8.69,8.75,8.64,8.64,1200
ALSK,05-Oct-2012,2.31,2.35,2.29,2.34,220400
ALXN,05-Oct-2012,118.44,119.54,117.78,118.15,719600
AMAG,05-Oct-2012,18.37,18.48,18.32,18.43,24800
AMAT,05-Oct-2012,11.13,11.26,11.1,11.13,9167200
AMCC,05-Oct-2012,4.85,4.96,4.82,4.83,249900
AMCN,05-Oct-2012,1.98,2.06,1.98,2.01,39600
AMCX,05-Oct-2012,43.56,44.08,42.81,43.13,390600
AMD,05-Oct-2012,3.24,3.28,3.17,3.22,11220400
AMED,05-Oct-2012,13.08,13.47,13.04,13.41,146600
AMGN,05-Oct-2012,86.85,87.32,86.64,86.94,3230700
AMKR,05-Oct-2012,4.5,4.58,4.43,4.44,232900
AMNB,05-Oct-2012,22.68,22.81,22.6,22.6,5800
AMOT,05-Oct-2012,6.61,6.61,6.3,6.45,10800
AMOV,05-Oct-2012,25.99,26.4,25.99,26.38,9800
AMRB,05-Oct-2012,7.64,7.7,7.6,7.6,9000
AMRI,05-Oct-2012,3.61,3.65,3.56,3.61,11000
AMRN,05-Oct-2012,12.31,12.67,12.2,12.52,3831600
AMRS,05-Oct-2012,3.15,3.22,2.9,2.99,585200
AMSC,05-Oct-2012,39.9,40.4,39.1,39.4,118300
AMSF,05-Oct-2012,27.6,27.91,27.34,27.56,22400
AMSG,05-Oct-2012,28.45,28.64,28.33,28.34,82200
AMSWA,05-Oct-2012,8.37,8.5,8.35,8.4,33800
AMWD,05-Oct-2012,21.13,21.54,21.09,21.34,29900
AMZN,05-Oct-2012,261.2,261.9,257.49,258.51,2807200
ANAT,05-Oct-2012,72.51,73.44,72.34,72.39,4700
