Symbol,Date,Open,High,Low,Close,Volume
AAME,05-Jan-2012,1.99,2.03,1.99,2.03,2200
AAON,05-Jan-2012,9,9.0355,8.7733,9.0311,71000
AAPL,05-Jan-2012,59.2786,59.7929,58.9529,59.7186,9688100
AAWW,05-Jan-2012,38.86,39.5,38.22,38.7,231600
AAXJ,05-Jan-2012,50.55,50.97,50.4,50.87,341600
ABAX,05-Jan-2012,27.89,28.36,27.7,28.05,89500
ABCB,05-Jan-2012,10.2,10.42,10.05,10.42,40600
ABCD,05-Jan-2012,3.04,3.21,2.94,3.16,11800
ABCO,05-Jan-2012,37.04,38.365,36.84,37.44,129100
ABIO,05-Jan-2012,41.58,42,41.16,41.16,35600
ABMD,05-Jan-2012,17.97,18.45,17.68,18.27,164400
ABTL,05-Jan-2012,3.65,3.7,3.6,3.7,6700
ACAD,05-Jan-2012,1.1,1.1,1.07,1.1,105300
ACAS,05-Jan-2012,7.26,7.3,7.12,7.21,3635600
ACAT,05-Jan-2012,21.83,22.39,21.15,22.34,167700
ACET,05-Jan-2012,6.56,6.89,6.56,6.82,61200
ACFC,05-Jan-2012,2.4,2.4,2.23,2.24,15900
ACGL,05-Jan-2012,36.61,37.51,36.23,37.5,844700
ACHC,05-Jan-2012,9.72,9.95,9.38,9.77,51500
ACHN,05-Jan-2012,7.69,7.88,7.6,7.83,301700
ACIW,05-Jan-2012,9.52,9.7867,9.45,9.74,159500
ACLS,05-Jan-2012,5.52,6.36,5.4,6.16,2062500
ACNB,05-Jan-2012,13.88,14.12,13.85,14.12,2100
ACOR,05-Jan-2012,24.82,26.73,24.48,25.88,1544400
ACPW,05-Jan-2012,3.5,4,3.5,3.9,2286900
ACRX,05-Jan-2012,2,2.07,2,2.05,4600
ACTG,05-Jan-2012,35.22,36.4,34.75,35.97,258300
ACTS,05-Jan-2012,1.85,1.9,1.85,1.89,23900
ACUR,05-Jan-2012,3.49,3.5,3.37,3.44,33500
ACWI,05-Jan-2012,42.52,42.89,42.33,42.8,267100
ACWX,05-Jan-2012,37,37.19,36.81,37.06,296600
ACXM,05-Jan-2012,12.69,12.7,12.04,12.39,244000
ADBE,05-Jan-2012,28.08,28.62,28.05,28.48,2999400
ADES,05-Jan-2012,11.17,11.33,11,11.215,49700
ADI,05-Jan-2012,35.79,36.22,35.73,36.14,2124200
ADP,05-Jan-2012,47.8138,48.2529,47.6384,48.1125,2633000
ADRA,05-Jan-2012,23.08,23.2,23.08,23.2,3900
ADRD,05-Jan-2012,18.86,18.86,18.69,18.85,5700
ADRE,05-Jan-2012,39.27,39.5,39.07,39.37,15500
ADRU,05-Jan-2012,18.52,18.63,18.47,18.63,800
ADSK,05-Jan-2012,30.15,31.23,29.82,30.82,3319500
ADTN,05-Jan-2012,28.96,29.69,28.8,29.42,583800
ADUS,05-Jan-2012,3.64,3.71,3.56,3.57,1400
AEGN,05-Jan-2012,15.93,16.49,15.87,16.17,156600
AEGR,05-Jan-2012,15.2,16.02,15.2,15.76,32000
