Symbol,Date,Open,High,Low,Close,Volume
AAME,04-Dec-2012,2.94,2.97,2.92,2.94,2800
AAON,04-Dec-2012,9.5778,9.6533,9.2889,9.4,214900
AAPL,04-Dec-2012,83.11,83.1143,81.7329,82.2643,19926000
AAWW,04-Dec-2012,42.48,43,42.36,42.61,243900
AAXJ,04-Dec-2012,58.09,58.29,57.99,58.02,452200
ABAX,04-Dec-2012,36.68,37.4,36.1,36.83,134700
ABCB,04-Dec-2012,11.38,11.66,11.38,11.54,23500
ABCD,04-Dec-2012,1.16,1.22,1,1.01,26300
ABCO,04-Dec-2012,44.8,45.98,44.79,45.91,197700
ABIO,04-Dec-2012,12.18,12.18,10.92,11.34,83400
ABMD,04-Dec-2012,13.04,13.27,12.82,13.06,641100
ABTL,04-Dec-2012,3.8,3.85,3.8,3.85,2300
ACAD,04-Dec-2012,5.12,5.17,4.95,5,2979800
ACAS,04-Dec-2012,11.87,11.99,11.8,11.86,1881400
ACAT,04-Dec-2012,36.14,36.5,34.1,35.01,278600
ACET,04-Dec-2012,9.76,9.91,9.69,9.74,63700
ACFC,04-Dec-2012,2.07,2.08,2.06,2.08,500
ACGL,04-Dec-2012,44.27,44.75,44.27,44.42,1973900
ACHC,04-Dec-2012,22.26,22.35,21.67,22.15,237500
ACHN,04-Dec-2012,7.44,7.65,7.29,7.64,511900
ACIW,04-Dec-2012,14.3333,14.41,14.21,14.3667,102500
ACLS,04-Dec-2012,4.4,4.64,4.28,4.32,1003000
ACNB,04-Dec-2012,15.83,16.25,15.75,16.12,6100
ACOR,04-Dec-2012,24.49,24.82,24.33,24.79,212200
ACPW,04-Dec-2012,3.35,3.65,3.35,3.5,28500
ACRX,04-Dec-2012,4.08,4.12,3.9,3.94,181700
ACTG,04-Dec-2012,22.76,23.86,22.66,23.63,644300
ACTS,04-Dec-2012,1.61,1.62,1.55,1.62,63700
ACUR,04-Dec-2012,1.66,1.82,1.61,1.66,141600
ACWI,04-Dec-2012,47.19,47.34,47.07,47.13,1414700
ACWX,04-Dec-2012,40.65,40.8,40.65,40.69,100800
ACXM,04-Dec-2012,17.4,17.58,17.11,17.32,239700
ADBE,04-Dec-2012,34.77,35.64,34.67,35.3,6744000
ADES,04-Dec-2012,7.95,8.085,7.785,8,106400
ADI,04-Dec-2012,40.54,40.81,40.25,40.65,1368400
ADP,04-Dec-2012,49.5785,49.8419,49.4031,49.7542,1421700
ADRA,04-Dec-2012,24.34,24.34,24.34,24.34,0
ADRD,04-Dec-2012,20.65,20.7,20.59,20.6,17800
ADRE,04-Dec-2012,38.3,38.4,38.03,38.03,27600
ADRU,04-Dec-2012,20.61,20.61,20.61,20.61,0
ADSK,04-Dec-2012,33.01,33.2,32.84,33.08,1696500
ADTN,04-Dec-2012,19.49,20.09,19.33,19.81,732300
ADUS,04-Dec-2012,7.2,7.5,7.18,7.49,105200
AEGN,04-Dec-2012,20.68,21,20.47,20.84,148400
AEGR,04-Dec-2012,21.55,21.55,20.76,21.03,442500
AEHR,04-Dec-2012,0.85,0.85,0.85,0.85,6800
AEIS,04-Dec-2012,12.92,13,12.64,12.85,285000
AEPI,04-Dec-2012,58.43,58.8,57.47,58.15,12200
AETI,04-Dec-2012,4.61,4.61,4.51,4.53,13100
AEY,04-Dec-2012,1.97,1.97,1.95,1.97,2600
AEZS,04-Dec-2012,231,239,220,222,790700
AFAM,04-Dec-2012,19.89,20.47,19.59,20.45,45100
