Symbol,Date,Open,High,Low,Close,Volume
AAME,14-May-2012,2.85,2.85,2.66,2.81,8500
AAON,14-May-2012,8.3778,8.5467,8.3778,8.4755,80700
AAPL,14-May-2012,80.3671,81.0729,79.6571,79.7457,12771600
AAWW,14-May-2012,48.57,49.33,48.08,48.22,225700
AAXJ,14-May-2012,52.85,52.96,52.49,52.61,403800
ABAX,14-May-2012,34.36,34.89,34.29,34.56,116000
ABCB,14-May-2012,12.27,12.44,12.19,12.19,34800
ABCD,14-May-2012,1.91,2.03,1.68,1.77,58100
ABCO,14-May-2012,46.4,47.02,46.4,46.93,133300
ABIO,14-May-2012,21.84,22.26,19.32,21.84,65400
ABMD,14-May-2012,22.88,23.55,22.53,23.14,643700
ABTL,14-May-2012,3.75,3.9,3.75,3.85,145400
ACAD,14-May-2012,1.52,1.63,1.5,1.59,362500
ACAS,14-May-2012,9.57,9.68,9.52,9.54,2511900
ACAT,14-May-2012,41.74,43.73,40.7,42.31,353700
ACET,14-May-2012,8.32,8.47,8.3,8.44,86300
ACFC,14-May-2012,2.2,2.2,2.2,2.2,900
ACGL,14-May-2012,39.03,39.15,38.65,38.66,420900
ACHC,14-May-2012,15.33,15.78,14.82,15.08,94000
ACHN,14-May-2012,7.11,7.18,6.88,6.89,408600
ACIW,14-May-2012,13.2833,13.5,13.24,13.4233,340900
ACLS,14-May-2012,4.72,4.8,4.6,4.64,419000
ACNB,14-May-2012,14.78,14.78,14.78,14.78,600
ACOR,14-May-2012,23.65,24.07,23.5,23.59,213300
ACPW,14-May-2012,4.55,4.6,4.2,4.25,433500
ACRX,14-May-2012,3.72,3.75,3.5,3.5,2600
ACTG,14-May-2012,37.7,37.75,36.3,36.62,468200
ACTS,14-May-2012,1.63,1.67,1.63,1.67,84500
ACUR,14-May-2012,2.81,2.83,2.6,2.6,90500
ACWI,14-May-2012,43.98,44.24,43.94,43.99,249500
ACWX,14-May-2012,37.52,37.57,37.3,37.3,106400
ACXM,14-May-2012,12.84,13.34,12.75,13.05,282400
ADBE,14-May-2012,31.81,32.52,31.67,32.23,3133300
ADES,14-May-2012,14.39,14.53,13.76,13.87,103100
ADI,14-May-2012,37,37.31,36.76,37.19,1238300
ADP,14-May-2012,46.8219,47.1906,46.5408,46.8832,1824500
ADRA,14-May-2012,23.67,23.67,23.49,23.59,6400
ADRD,14-May-2012,18.68,18.74,18.59,18.66,35700
ADRE,14-May-2012,38.06,38.19,37.88,37.88,25300
ADRU,14-May-2012,18.7,18.7,18.7,18.7,0
ADSK,14-May-2012,35.81,36.49,35.72,35.93,1709100
ADTN,14-May-2012,29.95,30.19,29.64,29.72,624700
ADUS,14-May-2012,4.34,4.35,4.13,4.13,9000
AEGN,14-May-2012,17.58,17.82,17.4,17.56,178200
AEGR,14-May-2012,13.72,13.96,13.66,13.8,26500
AEHR,14-May-2012,1.27,1.27,1.2,1.21,2500
AEIS,14-May-2012,13.17,13.62,13.13,13.48,521800
AEPI,14-May-2012,33.81,34.47,33.76,34.1,25900
AETI,14-May-2012,4.48,4.55,4.33,4.55,6100
AEY,14-May-2012,2.47,2.48,2.31,2.35,11800
AEZS,14-May-2012,336,342,324,330,907400
AFAM,14-May-2012,22.15,22.3,21.62,21.95,94500
AFSI,14-May-2012,14.165,14.285,14.045,14.2,316900
AGEN,14-May-2012,5.66,6.45,5.66,6.32,363000
AGII,14-May-2012,28.25,28.59,28.25,28.48,78000
AGNC,14-May-2012,32.3,32.33,31.9,32.16,6476900
AGNCP,14-May-2012,25.49,25.64,25.47,25.56,62400
AGYS,14-May-2012,8.65,8.75,8.65,8.66,60200
AHGP,14-May-2012,43.83,43.83,42.65,43.09,42400
AHPI,14-May-2012,3.09,3.21,3.07,3.07,7300
AIMC,14-May-2012,17.07,17.42,16.85,16.97,85400
AINV,14-May-2012,7.13,7.2,7.12,7.12,1023600
AIRM,14-May-2012,30.8733,31.0833,30.79,30.9433,47200
AIRT,14-May-2012,9.4,9.46,9.4,9.45,2700
AIXG,14-May-2012,16.51,16.62,16.21,16.35,131400
AKAM,14-May-2012,30.75,30.8,29.62,29.66,5465700
AKRX,14-May-2012,12.6,13.09,12.57,12.95,1325600
ALCO,14-May-2012,22.26,22.62,21.74,22.36,22000
ALGN,14-May-2012,30.63,30.84,30.26,30.59,741000
ALGT,14-May-2012,63.67,64.17,63.67,63.87,218300
ALIM,14-May-2012,2.65,2.68,2.56,2.62,71200
ALKS,14-May-2012,17.99,18.23,17.8,17.98,713500
ALLT,14-May-2012,23.44,24,23.4,23.48,351600
ALNY,14-May-2012,10.53,10.7,10.37,10.61,203700
ALOG,14-May-2012,66.5,67.22,66.5,66.62,46500
ALOT,14-May-2012,8.29,8.29,8.12,8.12,1000
ALSK,14-May-2012,2.24,2.25,2,2.06,994100
ALXN,14-May-2012,85.96,86.39,85.31,86.02,905600
AMAG,14-May-2012,13.06,13.23,12.98,12.99,208000
