Symbol,Date,Open,High,Low,Close,Volume
AAME,28-Feb-2012,2.25,3.03,2.25,2.71,111200
AAON,28-Feb-2012,8.6533,8.7822,8.48,8.52,22700
AAPL,28-Feb-2012,75.4229,76.4871,75.1214,76.4871,21442300
AAWW,28-Feb-2012,42.97,43.83,42.58,43.01,304800
AAXJ,28-Feb-2012,57.46,57.79,57.37,57.75,913600
ABAX,28-Feb-2012,26.7,27.24,26.7,26.96,49100
ABCB,28-Feb-2012,11.71,11.73,11.64,11.7,34900
ABCD,28-Feb-2012,3.06,3.1,2.99,3.01,9000
ABCO,28-Feb-2012,40.62,40.995,40.115,40.655,196800
ABIO,28-Feb-2012,42.84,42.84,42,42.42,50200
ABMD,28-Feb-2012,21.99,22,21.1,21.42,296100
ABTL,28-Feb-2012,5,5.1,4.9,5,89100
ACAD,28-Feb-2012,1.77,1.79,1.7,1.7,145000
ACAS,28-Feb-2012,8.95,8.98,8.84,8.97,2204500
ACAT,28-Feb-2012,36.46,37.24,36.03,37.14,264400
ACET,28-Feb-2012,8.55,8.64,8.46,8.52,169300
ACFC,28-Feb-2012,2.15,2.15,2.05,2.14,9300
ACGL,28-Feb-2012,36.65,36.9,36.38,36.69,641200
ACHC,28-Feb-2012,14.1,14.14,13.79,14,38500
ACHN,28-Feb-2012,10.51,11.12,10.5,10.9,1015900
ACIW,28-Feb-2012,13.0433,13.2233,12.7467,12.86,290200
ACLS,28-Feb-2012,6.88,7.08,6.8,6.88,668700
ACNB,28-Feb-2012,14.3,14.9,14.27,14.75,2700
ACOR,28-Feb-2012,26.86,27.65,26.5,27.49,524900
ACPW,28-Feb-2012,3.8,3.85,3.65,3.7,326600
ACRX,28-Feb-2012,2.89,2.97,2.89,2.9,1300
ACTG,28-Feb-2012,41.03,41.55,40.29,40.45,253500
ACTS,28-Feb-2012,1.71,1.74,1.65,1.72,101200
ACUR,28-Feb-2012,3.4,3.44,3.29,3.34,31500
ACWI,28-Feb-2012,46.62,46.96,46.5,46.96,1064300
