Symbol,Date,Open,High,Low,Close,Volume
AAME,21-Jun-2012,2.71,2.72,2.7,2.72,5700
AAON,21-Jun-2012,8.8,8.8222,8.3289,8.3955,81500
AAPL,21-Jun-2012,83.6343,84.0314,82.4914,82.5243,11660800
AAWW,21-Jun-2012,44,44.28,43.26,43.48,177200
AAXJ,21-Jun-2012,52.28,52.28,50.87,50.93,1458300
ABAX,21-Jun-2012,35.28,35.61,34.78,34.93,110500
ABCB,21-Jun-2012,11.95,12.05,11.46,11.69,64200
ABCD,21-Jun-2012,1.06,1.12,0.97,0.98,98500
ABCO,21-Jun-2012,49.67,50.21,48.66,48.87,256900
ABIO,21-Jun-2012,21.84,21.84,21,21,69400
ABMD,21-Jun-2012,22.13,22.33,21.06,21.15,455500
ABTL,21-Jun-2012,3.75,3.95,3.75,3.95,129500
ACAD,21-Jun-2012,1.59,1.59,1.45,1.46,621200
ACAS,21-Jun-2012,9.52,9.56,9.29,9.33,1612800
ACAT,21-Jun-2012,34.53,35.39,33.57,35.16,348300
ACET,21-Jun-2012,8.92,8.97,8.55,8.56,69800
ACFC,21-Jun-2012,2.47,2.47,2.47,2.47,700
ACGL,21-Jun-2012,38.16,38.24,37.41,37.42,404800
ACHC,21-Jun-2012,17,17.2,16.3,16.8,287900
ACHN,21-Jun-2012,6.09,6.48,6.09,6.36,810300
ACIW,21-Jun-2012,14.2667,14.2933,13.77,13.8033,279400
ACLS,21-Jun-2012,5,5.08,4.64,4.72,390800
ACNB,21-Jun-2012,14.53,14.7,14.53,14.6,1900
ACOR,21-Jun-2012,23.6,23.97,22.94,23.29,263500
ACPW,21-Jun-2012,4.45,4.5,4.3,4.3,467900
ACRX,21-Jun-2012,3.01,3.07,3.01,3.05,3500
ACTG,21-Jun-2012,36.35,36.35,34.95,35.08,284200
ACTS,21-Jun-2012,1.67,1.67,1.63,1.67,50200
ACUR,21-Jun-2012,3.2,3.23,3.08,3.15,32800
ACWI,21-Jun-2012,43.79,43.79,42.49,42.53,720800
ACWX,21-Jun-2012,36.79,36.79,35.77,35.77,168200
ACXM,21-Jun-2012,14.03,14.12,13.8,13.82,533000
ADBE,21-Jun-2012,31.82,31.94,31.13,31.23,7167000
ADES,21-Jun-2012,13.65,13.94,13.21,13.425,101300
ADI,21-Jun-2012,38.14,38.22,37.26,37.32,2123100
ADP,21-Jun-2012,48.762,48.7973,47.8401,47.8841,2270900
ADRA,21-Jun-2012,23.01,23.01,22.9,22.92,700
ADRD,21-Jun-2012,18.58,18.58,18.4,18.4,2000
ADRE,21-Jun-2012,37.79,37.79,36.56,36.56,25500
ADRU,21-Jun-2012,18.07,18.07,17.97,17.97,300
ADSK,21-Jun-2012,34.69,34.69,32.98,33.05,1831600
ADTN,21-Jun-2012,30.66,30.66,28.99,29.02,500200
ADUS,21-Jun-2012,4.43,4.58,4.43,4.58,15100
AEGN,21-Jun-2012,16.87,16.87,15.79,15.82,321700
AEGR,21-Jun-2012,14.34,14.53,14.25,14.35,179200
AEHR,21-Jun-2012,1.25,1.25,1.25,1.25,12000
AEIS,21-Jun-2012,13.96,14.06,13.49,13.5,283100
AEPI,21-Jun-2012,38.61,38.79,37.54,37.8,30800
AETI,21-Jun-2012,4.57,4.57,4.06,4.14,48500
AEY,21-Jun-2012,2.2,2.2,2.2,2.2,100
AEZS,21-Jun-2012,276,282,270,276,763600
AFAM,21-Jun-2012,21.1,21.37,20.35,20.79,115900
AFSI,21-Jun-2012,15.11,15.11,14.855,14.94,177000
AGEN,21-Jun-2012,5.01,5.34,4.93,5.06,449200
AGII,21-Jun-2012,28.14,28.3,27.87,27.94,52400
AGNC,21-Jun-2012,32.16,32.5,32.15,32.33,5998200
AGNCP,21-Jun-2012,25.79,25.81,25.75,25.79,52800
AGYS,21-Jun-2012,7.83,7.83,7.65,7.68,50100
AHGP,21-Jun-2012,39.32,39.51,38.72,39.04,57000
AHPI,21-Jun-2012,3.06,3.1,3.03,3.03,7900
AIMC,21-Jun-2012,16.28,16.3,15.65,15.9,112200
AINV,21-Jun-2012,7.52,7.55,7.43,7.48,2127000
AIRM,21-Jun-2012,29.6633,29.78,28.17,29.1133,155000
AIRT,21-Jun-2012,8.44,8.5,8.2,8.21,7100
AIXG,21-Jun-2012,14.72,14.78,14.13,14.14,313300
AKAM,21-Jun-2012,31.68,31.72,30.24,30.27,3056400
AKRX,21-Jun-2012,14.98,15.2,14.67,14.72,973400
ALCO,21-Jun-2012,27.6,28.27,27.08,28.21,17400
ALGN,21-Jun-2012,34.27,34.51,32.6,32.81,1482700
ALGT,21-Jun-2012,70.65,70.93,69.35,69.67,90600
ALIM,21-Jun-2012,2.82,2.84,2.7,2.71,125600
ALKS,21-Jun-2012,16.21,16.38,15.78,15.89,1035500
ALLT,21-Jun-2012,28.04,28.32,25.36,25.93,692400
ALNY,21-Jun-2012,11.61,11.85,11.28,11.33,207400
ALOG,21-Jun-2012,62.81,63.47,60.35,60.38,46600
ALOT,21-Jun-2012,8,8,8,8,0
ALSK,21-Jun-2012,2.27,2.34,2.1,2.1,785200
ALXN,21-Jun-2012,98.15,98.87,94.7,94.99,1811600
AMAG,21-Jun-2012,14.65,14.85,14.4,14.44,104300
AMAT,21-Jun-2012,11.51,11.7,11.13,11.17,18374400
AMCC,21-Jun-2012,5.85,5.88,5.53,5.55,355500
AMCN,21-Jun-2012,2.62,2.68,2.6,2.68,14700
AMCX,21-Jun-2012,39.55,39.62,37.86,38.06,174400
AMD,21-Jun-2012,6.04,6.04,5.71,5.72,17212900
AMED,21-Jun-2012,12.8,12.89,12.44,12.52,303700
AMGN,21-Jun-2012,73.06,73.5,71.57,71.65,6063100
AMKR,21-Jun-2012,4.89,4.95,4.73,4.73,1010900
AMNB,21-Jun-2012,23.29,23.3,22.78,23.03,59100
AMOT,21-Jun-2012,6.18,6.18,6.18,6.18,0
AMOV,21-Jun-2012,25.54,25.54,24.96,24.96,1400
AMRB,21-Jun-2012,7.06,7.08,7.06,7.08,400
AMRI,21-Jun-2012,2.65,2.69,2.49,2.54,349900
AMRN,21-Jun-2012,12.79,13.21,12.62,12.84,4186300
AMRS,21-Jun-2012,3.46,3.48,3.06,3.11,598800
