Symbol,Date,Open,High,Low,Close,Volume
AAME,07-May-2012,2.85,2.9,2.81,2.89,800
AAON,07-May-2012,8.5378,8.6133,8.4889,8.5422,29300
AAPL,07-May-2012,80.2143,81.8243,80.1757,81.3543,16551800
AAWW,07-May-2012,51.6,52,50.71,50.9,401700
AAXJ,07-May-2012,55.3,55.66,55.3,55.55,329700
ABAX,07-May-2012,34.02,35.12,33.76,34.85,66000
ABCB,07-May-2012,11.84,12.13,11.84,12.02,114000
ABCD,07-May-2012,2.03,2.22,2.03,2.13,17100
ABCO,07-May-2012,45.84,47.105,45.84,46.64,165800
ABIO,07-May-2012,23.52,25.62,21.42,22.26,51300
ABMD,07-May-2012,23.06,23.75,22.87,23.51,503000
ABTL,07-May-2012,4.15,4.15,3.95,4.1,87400
ACAD,07-May-2012,1.5,1.51,1.47,1.5,252500
ACAS,07-May-2012,9.58,9.85,9.58,9.77,2957400
ACAT,07-May-2012,44.2,45.03,43.55,44.43,204700
ACET,07-May-2012,8.24,8.3,7.96,8.21,196400
ACFC,07-May-2012,2.25,2.25,2.19,2.19,2300
ACGL,07-May-2012,38.95,39.11,38.83,38.91,381900
ACHC,07-May-2012,17.03,17.21,16.77,16.92,99900
ACHN,07-May-2012,6.07,6.18,5.9,5.99,649400
ACIW,07-May-2012,12.8867,13.2733,12.7467,13.1733,438000
ACLS,07-May-2012,5.04,5.12,4.92,4.92,523000
ACNB,07-May-2012,14.59,14.62,14.59,14.6,2600
ACOR,07-May-2012,23.5,24.36,23.35,24.26,270800
ACPW,07-May-2012,4.65,4.7,4.45,4.6,228100
ACRX,07-May-2012,3.8,3.8,3.8,3.8,3400
ACTG,07-May-2012,40.9,41.2,40.16,40.25,320700
ACTS,07-May-2012,1.66,1.7,1.64,1.7,197300
ACUR,07-May-2012,2.93,3.07,2.68,3,77700
ACWI,07-May-2012,45.32,45.73,45.32,45.65,454700
ACWX,07-May-2012,39.01,39.28,38.98,39.22,190000
ACXM,07-May-2012,13,13.12,12.86,12.9,308600
ADBE,07-May-2012,32.48,32.9,32.33,32.52,3359800
ADES,07-May-2012,14.205,14.305,13.75,14.125,89300
ADI,07-May-2012,37.53,37.66,37.2,37.44,1267600
