Symbol,Date,Open,High,Low,Close,Volume
AAME,31-Dec-2012,2.95,3.35,2.95,3.09,26800
AAON,31-Dec-2012,9.0178,9.3111,8.9645,9.2755,71500
AAPL,31-Dec-2012,72.87,76.4857,72.7143,76.0243,23553200
AAWW,31-Dec-2012,43.74,44.36,43.16,44.32,104000
AAXJ,31-Dec-2012,59.86,60.52,59.53,60.52,729000
ABAX,31-Dec-2012,36,37.17,35.13,37.1,120600
ABCB,31-Dec-2012,12.37,12.55,12.28,12.49,50700
ABCD,31-Dec-2012,1,1.19,0.9,1.11,62600
ABCO,31-Dec-2012,46.9,46.96,46.42,46.79,371800
ABIO,31-Dec-2012,17.22,17.22,15.96,15.96,46000
ABMD,31-Dec-2012,13.36,13.67,12.95,13.44,1181200
ABTL,31-Dec-2012,3.86,3.98,3.78,3.98,10800
ACAD,31-Dec-2012,4.47,4.68,4.45,4.65,1290700
ACAS,31-Dec-2012,11.83,12.03,11.83,12.02,3894400
ACAT,31-Dec-2012,32.16,33.67,32.16,33.39,174400
ACET,31-Dec-2012,9.77,10.08,9.77,10.05,120000
ACFC,31-Dec-2012,2.14,2.27,1.46,2.01,22600
ACGL,31-Dec-2012,43.36,44.03,43.33,44.02,828900
ACHC,31-Dec-2012,22.5,23.35,22.43,23.35,375700
ACHN,31-Dec-2012,7.99,8.04,7.82,8.01,556800
ACIW,31-Dec-2012,14.38,14.62,14.3133,14.5633,195400
ACLS,31-Dec-2012,5.4,5.56,5.24,5.52,482200
ACNB,31-Dec-2012,16.06,16.74,16.05,16.18,6300
ACOR,31-Dec-2012,24.27,24.95,23.9,24.86,222600
ACPW,31-Dec-2012,3.27,3.35,3.2,3.35,117000
ACRX,31-Dec-2012,3.89,4.36,3.77,4.26,314700
ACTG,31-Dec-2012,24.89,25.77,24.65,25.66,636100
ACTS,31-Dec-2012,1.62,1.64,1.61,1.64,18400
ACUR,31-Dec-2012,2.3,2.3,2.16,2.22,212800
ACWI,31-Dec-2012,47.27,48.12,47.17,48.08,1015800
ACWX,31-Dec-2012,41.67,42.07,41.37,41.88,564000
ACXM,31-Dec-2012,17.14,17.46,16.98,17.46,282300
ADBE,31-Dec-2012,36.84,37.7,36.65,37.68,4635000
ADES,31-Dec-2012,7.955,8.445,7.95,8.44,33900
ADI,31-Dec-2012,41.47,42.09,41.19,42.06,2366000
ADP,31-Dec-2012,49.1571,50.0526,49.1571,49.9825,2086700
ADRA,31-Dec-2012,26.3,26.3,26.18,26.18,3400
ADRD,31-Dec-2012,20.96,21.17,20.87,21.03,5700
ADRE,31-Dec-2012,39.79,40.22,39.56,40.22,82400
ADRU,31-Dec-2012,20.7,20.83,20.62,20.83,2200
ADSK,31-Dec-2012,34.84,35.52,34.61,35.35,2556500
ADTN,31-Dec-2012,19.33,19.66,19.06,19.54,932500
ADUS,31-Dec-2012,7.17,7.27,6.97,7.15,27400
AEGN,31-Dec-2012,21.46,22.21,21.28,22.19,170600
AEGR,31-Dec-2012,24.92,25.69,24.81,25.38,264200
AEHR,31-Dec-2012,0.98,1.05,0.8,0.85,24700
AEIS,31-Dec-2012,13.61,13.81,13.5,13.81,234900
AEPI,31-Dec-2012,57.25,59.95,57.1,59.23,31700
AETI,31-Dec-2012,5,5.21,4.84,5.04,37800
AEY,31-Dec-2012,2,2,1.96,1.99,11100
AEZS,31-Dec-2012,251,258,232,238,1776700
AFAM,31-Dec-2012,19.96,20.36,19.5,20.26,76000
AFSI,31-Dec-2012,14.045,14.355,14.005,14.345,202300
AGEN,31-Dec-2012,3.79,4.13,3.7,4.1,129000
AGII,31-Dec-2012,32.99,33.69,32.72,33.59,73500
AGIIL,31-Dec-2012,25.02,25.02,24.75,24.89,16500
AGNC,31-Dec-2012,28.84,29.04,28.56,28.9,6741100
AGNCP,31-Dec-2012,25.66,25.71,25.53,25.7,11500
AGYS,31-Dec-2012,8.14,8.44,8.14,8.37,34600
AHGP,31-Dec-2012,47.68,47.93,47.16,47.58,46300
AHPI,31-Dec-2012,2.44,2.79,2.44,2.63,9900
AIMC,31-Dec-2012,21.31,22.18,21.1,22.05,174000
AINV,31-Dec-2012,8.26,8.4,8.21,8.36,1702100
AIRM,31-Dec-2012,38.2,38.2,36.15,36.91,349600
AIRT,31-Dec-2012,8.35,8.47,8.31,8.47,2100
AIXG,31-Dec-2012,11.62,11.97,11.62,11.95,39700
AKAM,31-Dec-2012,40.31,41.01,40.05,40.91,2065300
AKRX,31-Dec-2012,13.08,13.4,12.93,13.36,591100
ALCO,31-Dec-2012,36.61,37.93,35.07,36.63,37400
ALGN,31-Dec-2012,27,27.77,26.92,27.75,587000
ALGT,31-Dec-2012,72.68,74.77,72.58,73.41,132900
ALIM,31-Dec-2012,1.68,1.68,1.55,1.57,89200
ALKS,31-Dec-2012,18.51,18.55,18.21,18.52,916400
ALLT,31-Dec-2012,17.35,18,17.01,17.82,489000
ALNY,31-Dec-2012,17.73,18.3,17.51,18.25,199100
ALOG,31-Dec-2012,73.55,74.37,72.85,74.3,126000
ALOT,31-Dec-2012,10.14,10.3,10.03,10.09,5800
ALSK,31-Dec-2012,1.98,1.98,1.93,1.94,614600
ALXN,31-Dec-2012,92.21,93.83,91.44,93.74,1528700
AMAG,31-Dec-2012,14.64,14.73,14.44,14.71,144000
AMAT,31-Dec-2012,11.25,11.44,11.2,11.44,9254900
AMBA,31-Dec-2012,11,11.19,10.9,11.15,211100
AMCC,31-Dec-2012,8.3,8.42,8.17,8.42,657200
AMCN,31-Dec-2012,1.96,2.01,1.83,1.92,145600
AMCX,31-Dec-2012,48.89,49.63,48.41,49.5,435600
AMD,31-Dec-2012,2.29,2.42,2.28,2.4,20698600
AMED,31-Dec-2012,11.33,11.4,11.09,11.31,271400
AMGN,31-Dec-2012,85,86.8,84.56,86.2,3896600
AMKR,31-Dec-2012,4.08,4.25,4.07,4.24,438800
AMNB,31-Dec-2012,20.05,20.2,19.3,20.19,24300
AMOT,31-Dec-2012,6.65,6.65,6.5,6.6,2100
AMOV,31-Dec-2012,22.7,23.15,22.64,23.15,29100
AMRB,31-Dec-2012,7,7.11,6.76,6.91,4600
AMRI,31-Dec-2012,5.31,5.38,5.2,5.28,46100
AMRN,31-Dec-2012,7.65,8.14,7.65,8.09,6233400
AMRS,31-Dec-2012,2.47,3.28,2.47,3.12,1089100
AMSC,31-Dec-2012,25.1,26.5,25,26.2,860200
AMSF,31-Dec-2012,26.8,27.27,26.52,27.25,48500
AMSG,31-Dec-2012,29.92,30.16,29.71,30.01,153900
AMSWA,31-Dec-2012,7.51,7.77,7.51,7.76,75400
AMWD,31-Dec-2012,27.71,27.91,27.43,27.82,89700
AMZN,31-Dec-2012,243.75,252.41,242.75,250.87,3419300
ANAT,31-Dec-2012,67.51,68.65,66.75,68.29,23700
ANCB,31-Dec-2012,14.2,14.2,14.2,14.2,0
ANCX,31-Dec-2012,13.13,13.24,12.86,13,42500
ANDA,31-Dec-2012,9.9,9.94,9.88,9.88,13100
ANDAW,31-Dec-2012,0.25,0.25,0.15,0.25,1100
ANDE,31-Dec-2012,28.52,28.7133,28.1067,28.6,112000
ANGI,31-Dec-2012,11.46,12.08,11.46,11.99,503800
ANGO,31-Dec-2012,10.92,11,10.85,10.99,176400
ANIK,31-Dec-2012,9.6,9.98,9.48,9.94,96400
ANSS,31-Dec-2012,67.03,67.78,66.89,67.34,284200
ANTH,31-Dec-2012,4.8,5.04,4.72,4.96,626100
AOSL,31-Dec-2012,8,8.43,7.95,8.4,51300
APEI,31-Dec-2012,35.35,36.5,34.96,36.12,121400
APOG,31-Dec-2012,23.17,23.99,22.77,23.97,169800
APOL,31-Dec-2012,20.43,20.96,20.05,20.92,1548300
APPY,31-Dec-2012,20.88,21.52,20.32,20.48,157600
APRI,31-Dec-2012,20.5,20.5,19.5,19.9,141200
APWC,31-Dec-2012,3.36,3.36,3.35,3.35,3700
ARAY,31-Dec-2012,6.28,6.44,6.13,6.43,430700
ARCC,31-Dec-2012,17.14,17.55,17.1,17.5,1304800
ARCI,31-Dec-2012,1.29,1.35,1.27,1.34,32000
ARCW,31-Dec-2012,2.416,2.416,2.416,2.416,0
AREX,31-Dec-2012,24.24,25.06,23.75,25.01,290500
ARIA,31-Dec-2012,19.42,19.62,19.05,19.18,4078100
ARII,31-Dec-2012,31,31.74,30.47,31.73,84000
ARKR,31-Dec-2012,16.98,17,16.76,16.85,4800
