Symbol,Date,Open,High,Low,Close,Volume
AAME,09-Nov-2012,2.86,2.92,2.83,2.9,2900
AAON,09-Nov-2012,8.6845,8.92,8.4489,8.48,60100
AAPL,09-Nov-2012,77.2029,79.2686,76.2457,78.1514,33210900
AAWW,09-Nov-2012,42.77,43.22,42.47,42.52,206400
AAXJ,09-Nov-2012,56.16,56.82,56.14,56.52,335100
ABAX,09-Nov-2012,37.11,37.3,36.4,36.61,96900
ABCB,09-Nov-2012,10.54,10.74,10.51,10.55,20000
ABCD,09-Nov-2012,0.75,1.05,0.58,0.84,52700
ABCO,09-Nov-2012,46,46.21,45.1,45.46,703900
ABIO,09-Nov-2012,10.92,12.18,10.92,11.34,7900
ABMD,09-Nov-2012,12.73,13.29,12.5,13.26,675500
ABTL,09-Nov-2012,4.05,4.19,3.99,4.13,15900
ACAD,09-Nov-2012,2.18,2.37,2.18,2.27,1327500
ACAS,09-Nov-2012,11.41,11.48,11.28,11.37,4620500
ACAT,09-Nov-2012,36.09,36.23,34.95,35.03,154300
ACET,09-Nov-2012,9.81,9.9,9.51,9.72,278800
ACFC,09-Nov-2012,2.1,2.1,2.1,2.1,0
ACGL,09-Nov-2012,42.71,43.03,42.54,42.7,419700
ACHC,09-Nov-2012,20.77,21.06,20.54,20.97,127600
ACHN,09-Nov-2012,8.35,9.05,8.24,9.01,1405200
ACIW,09-Nov-2012,14.1033,14.9167,13.8167,14.42,1260900
ACLS,09-Nov-2012,3.56,3.6,3.48,3.56,135400
ACNB,09-Nov-2012,15.98,16.27,15.61,16.27,2000
ACOR,09-Nov-2012,23.95,24.77,23.92,24.08,244800
ACPW,09-Nov-2012,3.25,3.35,3,3.25,136600
ACRX,09-Nov-2012,2.88,3.09,2.8,3.01,14500
ACTG,09-Nov-2012,22.79,22.93,21.92,22.5,987900
ACTS,09-Nov-2012,1.6,1.6,1.53,1.58,40700
ACUR,09-Nov-2012,1.38,1.39,1.28,1.31,69300
ACWI,09-Nov-2012,45.71,46.07,45.58,45.73,958600
ACWX,09-Nov-2012,39.06,39.3,38.92,39.09,244500
ACXM,09-Nov-2012,17,17.52,16.93,17.42,409300
ADBE,09-Nov-2012,33.01,33.28,32.89,32.9,2581500
ADES,09-Nov-2012,7.995,8.855,7.98,8.425,299900
ADI,09-Nov-2012,40.11,40.8,39.96,40.28,2242600
ADP,09-Nov-2012,48.4986,48.9903,48.1825,48.5513,1987500
ADRA,09-Nov-2012,23.86,23.86,23.86,23.86,100
ADRD,09-Nov-2012,19.7,19.82,19.69,19.74,8100
ADRE,09-Nov-2012,38.29,38.72,35.27,38.39,146900
ADRU,09-Nov-2012,19.93,19.93,19.93,19.93,200
ADSK,09-Nov-2012,30.63,31.38,30.5,30.94,2516900
ADTN,09-Nov-2012,17.83,17.99,17.5,17.61,770500
ADUS,09-Nov-2012,6.3,6.39,6.22,6.22,16100
AEGN,09-Nov-2012,17.51,18.22,17.51,17.84,142700
AEGR,09-Nov-2012,19.98,21.39,19.98,21.12,657800
AEHR,09-Nov-2012,0.95,1.02,0.94,1.02,13900
AEIS,09-Nov-2012,11.88,12.34,11.88,12.06,172900
AEPI,09-Nov-2012,63.47,64.8,63.26,63.85,15100
AETI,09-Nov-2012,4.56,4.75,4.55,4.72,17300
AEY,09-Nov-2012,2.01,2.07,1.99,2.01,20300
AEZS,09-Nov-2012,212,222,212,220,436900
AFAM,09-Nov-2012,19.41,19.82,19.16,19.2,37400
AFSI,09-Nov-2012,13.11,13.395,12.915,13.3,114300
AGEN,09-Nov-2012,4.4,4.52,4.14,4.18,138400
AGII,09-Nov-2012,32.76,33.05,32.73,32.84,55700
AGIIL,09-Nov-2012,25.59,25.59,25.21,25.4,9400
AGNC,09-Nov-2012,30.75,31.01,30.17,30.82,4958600
AGNCP,09-Nov-2012,25.86,26,25.82,25.99,25400
AGYS,09-Nov-2012,7.88,8.25,7.82,7.93,9900
AHGP,09-Nov-2012,47.06,47.54,46.21,46.73,25400
AHPI,09-Nov-2012,2.59,2.6,2.51,2.53,1000
AIMC,09-Nov-2012,17.32,17.48,17.15,17.3,46000
AINV,09-Nov-2012,7.79,7.8,7.63,7.72,1286500
AIRM,09-Nov-2012,35,37.0933,34.94,36.7933,247700
AIRT,09-Nov-2012,8.6,8.6,8.6,8.6,200
AIXG,09-Nov-2012,12.18,12.49,12.17,12.37,35600
AKAM,09-Nov-2012,36.96,37.12,36.16,36.4,2882700
AKRX,09-Nov-2012,12.64,13.05,12.51,12.62,763000
ALCO,09-Nov-2012,31.14,31.68,31.11,31.34,6300
ALGN,09-Nov-2012,26.01,26.24,25.62,25.88,1405300
ALGT,09-Nov-2012,74.71,76.21,73.34,73.93,76200
ALIM,09-Nov-2012,2.4,2.42,2.26,2.33,22900
ALKS,09-Nov-2012,19.64,20.35,19.35,20.24,1206100
ALLT,09-Nov-2012,21.91,22.3,21.85,22.12,270400
ALNY,09-Nov-2012,15.12,15.87,14.9,15.42,487200
ALOG,09-Nov-2012,71.68,72.56,71.37,71.74,86000
ALOT,09-Nov-2012,8.24,8.44,8.24,8.4,3800
ALSK,09-Nov-2012,1.93,1.96,1.91,1.91,908400
ALXN,09-Nov-2012,88.4,91.79,88,90.8,1970300
AMAG,09-Nov-2012,15,15.36,14.95,14.99,40500
AMAT,09-Nov-2012,10.52,10.8,10.51,10.67,11434000
AMBA,09-Nov-2012,8.22,8.23,7.7,8,154700
AMCC,09-Nov-2012,6.73,6.85,6.46,6.55,752800
AMCN,09-Nov-2012,1.93,1.95,1.91,1.93,3600
AMCX,09-Nov-2012,52.57,53.26,51.74,52.06,666400
AMD,09-Nov-2012,2,2.07,1.97,2.03,39582600
AMED,09-Nov-2012,10.47,10.57,10,10.03,320300
AMGN,09-Nov-2012,84.32,85.81,84.26,85.17,4030500
AMKR,09-Nov-2012,4.1,4.27,4.1,4.13,332300
AMNB,09-Nov-2012,20.65,20.66,19.36,19.56,16200
AMOT,09-Nov-2012,6.5,6.5,6.28,6.28,5500
AMOV,09-Nov-2012,23.64,24.11,23.64,24.11,14000
AMRB,09-Nov-2012,6.9,7.09,6.9,7.06,4100
AMRI,09-Nov-2012,3.56,3.72,3.56,3.62,26200
AMRN,09-Nov-2012,10.75,11.37,10.65,11.21,6052300
AMRS,09-Nov-2012,3.06,3.07,2.61,2.83,420900
AMSC,09-Nov-2012,32.6,33.5,32,32.1,440700
AMSF,09-Nov-2012,24.92,25.2,24.36,24.93,20300
AMSG,09-Nov-2012,27.34,27.67,27.1,27.33,96200
AMSWA,09-Nov-2012,7.9,8.05,7.9,7.9,39200
AMWD,09-Nov-2012,23.33,23.77,23.14,23.43,20700
AMZN,09-Nov-2012,226.43,230.97,224.6,226.31,3092700
ANAT,09-Nov-2012,71.26,72.24,71.25,71.35,12900
ANCB,09-Nov-2012,12.69,12.69,12.69,12.69,0
ANCX,09-Nov-2012,12.33,12.78,12.32,12.51,16700
ANDA,09-Nov-2012,9.9,9.9,9.9,9.9,0
ANDAU,09-Nov-2012,10.05,10.05,10.05,10.05,0
ANDE,09-Nov-2012,27.1467,27.4467,27.0133,27.06,64100
ANGI,09-Nov-2012,10,10.06,9.69,9.88,434500
ANGO,09-Nov-2012,10.07,10.5,10.04,10.43,101000
ANIK,09-Nov-2012,11.19,11.54,11.12,11.3,42800
ANSS,09-Nov-2012,67.25,68.43,67.2,67.56,214200
ANTH,09-Nov-2012,5.76,6.08,5.2,5.52,3005400
AOSL,09-Nov-2012,8.56,8.65,8.5,8.53,15700
APEI,09-Nov-2012,32.96,33.76,32.6,33.19,196400
APOG,09-Nov-2012,19.14,19.65,18.91,19.52,98300
APOL,09-Nov-2012,19.31,19.34,18.71,18.75,4123700
APPY,09-Nov-2012,20,20.64,19.28,20.08,65000
APRI,09-Nov-2012,22.5,24.2,20.8,21.6,428300
APWC,09-Nov-2012,3.02,3.02,3.02,3.02,1400
ARAY,09-Nov-2012,6.85,7.1,6.78,6.9,475800
ARCC,09-Nov-2012,17.12,17.15,16.86,16.9,2348800
ARCI,09-Nov-2012,1.92,1.92,1.89,1.92,1700
ARCW,09-Nov-2012,2.784,2.784,2.784,2.784,100
AREX,09-Nov-2012,24.27,25.49,24.21,24.66,470500
ARIA,09-Nov-2012,20.15,21.39,20.1,21.23,1733400
ARII,09-Nov-2012,26.95,27.26,26.71,26.99,49600
ARKR,09-Nov-2012,16.87,16.93,16.67,16.93,2200
ARLP,09-Nov-2012,29.675,30.135,28.975,29.14,99800
ARNA,09-Nov-2012,7.61,8.46,7.58,8.36,14769100
AROW,09-Nov-2012,23.74,24.01,23.74,23.78,9200
ARQL,09-Nov-2012,2.33,2.4,2.32,2.34,413600
ARRS,09-Nov-2012,13.87,14.11,13.78,13.95,463600
ARRY,09-Nov-2012,3.6,3.62,3.49,3.5,7273200
