Symbol,Date,Open,High,Low,Close,Volume
AAME,02-Aug-2012,2.62,2.7,2.55,2.7,2900
AAON,02-Aug-2012,7.8489,8.1378,7.8,8.0755,65600
AAPL,02-Aug-2012,86.12,87.2414,85.75,86.8271,11866000
AAWW,02-Aug-2012,48.17,48.2,44.52,46.87,423000
AAXJ,02-Aug-2012,52.63,52.87,52.15,52.48,144100
ABAX,02-Aug-2012,35.47,36.21,35.47,35.9,53200
ABCB,02-Aug-2012,11.48,11.57,11.27,11.35,55400
ABCD,02-Aug-2012,1.07,1.2,1.06,1.07,17100
ABCO,02-Aug-2012,43.85,44.2,43.03,43.74,442300
ABIO,02-Aug-2012,20.16,20.16,18.9,18.9,60800
ABMD,02-Aug-2012,23.86,24,21.36,22.83,1267000
ABTL,02-Aug-2012,3.75,3.76,3.59,3.69,30700
ACAD,02-Aug-2012,1.54,1.62,1.51,1.57,227900
ACAS,02-Aug-2012,10.14,10.46,10.14,10.4,4999900
ACAT,02-Aug-2012,43.89,44.18,43.28,43.83,241400
ACET,02-Aug-2012,8.74,8.85,8.6,8.77,76200
ACFC,02-Aug-2012,2.59,2.59,2.59,2.59,0
ACGL,02-Aug-2012,38.83,39.35,38.77,39.22,412400
ACHC,02-Aug-2012,16.32,16.63,16.25,16.6,161400
ACHN,02-Aug-2012,6.68,6.8,6.48,6.69,1060300
ACIW,02-Aug-2012,14.3533,14.68,14.1367,14.4667,269800
ACLS,02-Aug-2012,3.16,3.2,2.84,3.12,672200
ACNB,02-Aug-2012,14.16,14.3,14.07,14.16,1500
ACOR,02-Aug-2012,22.68,22.79,22.27,22.64,482100
ACPW,02-Aug-2012,4.05,4.2,4,4.05,304500
ACRX,02-Aug-2012,2.72,3.05,2.72,2.89,19800
ACTG,02-Aug-2012,26.66,26.66,23.24,23.83,3194100
ACTS,02-Aug-2012,1.68,1.68,1.62,1.66,21600
ACUR,02-Aug-2012,1.58,1.79,1.58,1.67,66400
ACWI,02-Aug-2012,43.84,44.13,43.44,43.76,750900
ACWX,02-Aug-2012,36.84,37.2,36.56,36.75,177700
ACXM,02-Aug-2012,15.85,16.12,15.72,16.03,566200
ADBE,02-Aug-2012,30.46,30.83,30.25,30.58,2639900
ADES,02-Aug-2012,10.84,11.315,10.82,11.085,52300
ADI,02-Aug-2012,38.9,39.53,38.72,39.08,2250400
ADP,02-Aug-2012,48.8937,49.122,48.5339,48.9464,2110700
ADRA,02-Aug-2012,23.29,23.3,23.29,23.3,4100
ADRD,02-Aug-2012,18.49,18.74,18.49,18.56,2600
ADRE,02-Aug-2012,37.56,37.93,37.46,37.59,105300
ADRU,02-Aug-2012,18.33,18.37,18.33,18.34,1200
ADSK,02-Aug-2012,33.69,34.31,33.19,33.78,2154300
ADTN,02-Aug-2012,20.83,21.19,20.56,20.8,1326600
ADUS,02-Aug-2012,4.27,4.29,4.06,4.29,10700
AEGN,02-Aug-2012,18.04,18.77,17.89,18.62,192800
AEGR,02-Aug-2012,14.9,14.98,14.28,14.42,85100
AEHR,02-Aug-2012,1.09,1.1,1.04,1.1,4900
AEIS,02-Aug-2012,11.89,12.22,11.78,12.02,228200
AEPI,02-Aug-2012,46.58,46.62,45.58,46.27,21700
AETI,02-Aug-2012,4.28,4.28,4.1,4.2,12800
AEY,02-Aug-2012,2.01,2.01,2.01,2.01,600
AEZS,02-Aug-2012,240,240,228,234,694800
AFAM,02-Aug-2012,21.14,21.36,21,21.01,39100
AFSI,02-Aug-2012,14.5,14.655,14.305,14.585,216900
AGEN,02-Aug-2012,4.91,4.93,4.66,4.68,112100
AGII,02-Aug-2012,28.59,29.18,28.59,28.97,44800
AGNC,02-Aug-2012,34.94,35.1,34.8,35.04,4508500
AGNCP,02-Aug-2012,26.39,26.48,26.3,26.45,33000
AGYS,02-Aug-2012,8.35,8.56,8.35,8.47,23200
AHGP,02-Aug-2012,47.36,49.04,47.2,47.26,40900
AHPI,02-Aug-2012,2.75,2.87,2.75,2.8,6100
AIMC,02-Aug-2012,16.13,16.66,15.86,16.63,106000
AINV,02-Aug-2012,7.61,7.75,7.56,7.67,1230500
AIRM,02-Aug-2012,35.61,36.7333,34.9733,36.19,125300
AIRT,02-Aug-2012,8.52,8.52,8.52,8.52,100
AIXG,02-Aug-2012,13.53,13.53,12.95,12.97,183700
AKAM,02-Aug-2012,34.77,35.41,34.28,34.69,3019100
AKRX,02-Aug-2012,13.26,13.57,13.13,13.3,699600
ALCO,02-Aug-2012,28.27,28.6,28.01,28.01,5100
ALGN,02-Aug-2012,33.73,33.86,33.13,33.56,922500
ALGT,02-Aug-2012,66.69,70.38,64.32,68.92,266400
ALIM,02-Aug-2012,2.86,2.9,2.69,2.69,23200
ALKS,02-Aug-2012,18.15,18.24,17.78,18.2,804900
ALLT,02-Aug-2012,23.12,23.25,20.75,21.32,1149800
ALNY,02-Aug-2012,18.01,18.01,17.22,17.4,734600
ALOG,02-Aug-2012,62.49,63.76,62.49,63.06,39900
ALOT,02-Aug-2012,8.29,8.3,8,8.02,2200
ALSK,02-Aug-2012,2.12,2.16,2.11,2.12,288900
ALXN,02-Aug-2012,101.55,103.21,101,102.3,1158900
AMAG,02-Aug-2012,14.93,15.3,14.9,15.1,51300
AMAT,02-Aug-2012,10.78,11.1,10.72,10.92,11871200
AMCC,02-Aug-2012,5.52,5.63,5.35,5.58,602500
AMCN,02-Aug-2012,1.7,1.85,1.69,1.7,23000
AMCX,02-Aug-2012,42.17,43.11,41.99,42.8,210500
AMD,02-Aug-2012,4.03,4.12,3.89,3.97,15799300
AMED,02-Aug-2012,11.33,11.71,11.26,11.59,261500
AMGN,02-Aug-2012,80.74,82.72,80.34,81.04,4648200
AMKR,02-Aug-2012,5.07,5.27,5.03,5.18,908100
AMNB,02-Aug-2012,22.28,22.28,21.71,21.78,18800
AMOT,02-Aug-2012,5.76,5.96,5.7,5.95,47900
AMOV,02-Aug-2012,25.82,26.25,25.82,26.23,8200
AMRB,02-Aug-2012,6.8,6.92,6.8,6.92,2000
AMRI,02-Aug-2012,2.95,3.04,2.93,3.04,84700
AMRN,02-Aug-2012,11.56,11.71,11.26,11.54,4735800
AMRS,02-Aug-2012,3.25,3.45,3.25,3.38,619100
AMSC,02-Aug-2012,36.6,43.4,36.1,43,1174300
AMSF,02-Aug-2012,24.4,24.74,24.16,24.39,45000
AMSG,02-Aug-2012,28.84,28.87,28.4,28.69,120200
AMSWA,02-Aug-2012,8.05,8.15,8,8,41100
AMWD,02-Aug-2012,16.45,16.9,16.45,16.78,15400
AMZN,02-Aug-2012,230.55,234.34,228.66,230.81,3048300
ANAT,02-Aug-2012,70.16,71,70.09,70.75,6500
ANCB,02-Aug-2012,12.19,12.19,12.19,12.19,300
ANCX,02-Aug-2012,13.45,13.58,13.32,13.5,33100
ANDAU,02-Aug-2012,10,10,10,10,0
ANDE,02-Aug-2012,24.7067,25.26,24.6667,24.9667,106400
ANGI,02-Aug-2012,12.28,12.47,12.03,12.19,212500
ANGO,02-Aug-2012,10.61,10.66,10.41,10.48,130200
ANIK,02-Aug-2012,12.89,15.36,12.89,15.11,556800
ANSS,02-Aug-2012,65,67.42,60.01,66.56,1702200
ANTH,02-Aug-2012,8.72,8.8,8.08,8.24,1376100
AOSL,02-Aug-2012,7.32,7.32,6.95,7.02,181100
APEI,02-Aug-2012,24.88,25.71,24.88,25.37,197600
APOG,02-Aug-2012,14.99,14.99,14.57,14.84,129900
APOL,02-Aug-2012,26.54,26.77,25.77,26.04,1746000
APPY,02-Aug-2012,13.12,13.12,12,12.24,45400
APRI,02-Aug-2012,32.5,34.7,32.5,34.1,200000
APWC,02-Aug-2012,2.91,2.91,2.91,2.91,1600
ARAY,02-Aug-2012,6.05,6.25,5.93,5.97,318200
ARCC,02-Aug-2012,16.57,16.79,16.55,16.72,1108400
ARCI,02-Aug-2012,4.14,4.15,3.83,4.01,3000
ARCW,02-Aug-2012,1.272,1.272,1.272,1.272,0
AREX,02-Aug-2012,26.61,27.26,26.18,26.78,464200
ARIA,02-Aug-2012,18.45,18.5,17.9,18.14,3717500
ARII,02-Aug-2012,28.93,29.83,28.2,29.42,81400
ARKR,02-Aug-2012,14.91,14.91,14.91,14.91,0
ARLP,02-Aug-2012,31.31,31.53,30.825,30.965,101400
ARNA,02-Aug-2012,7.4,7.85,6.95,7.75,20145100
AROW,02-Aug-2012,23.87,23.96,23.75,23.79,19200
ARQL,02-Aug-2012,6.09,6.12,5.83,6.04,299300
ARRS,02-Aug-2012,12.53,12.81,12.46,12.72,738400
ARRY,02-Aug-2012,4.29,4.52,4.21,4.46,977500
ARTNA,02-Aug-2012,21.32,21.6,21.14,21.37,13500
ARTW,02-Aug-2012,6.93,6.93,6.51,6.75,15500
ARTX,02-Aug-2012,0.84,0.89,0.81,0.84,4400
ARWR,02-Aug-2012,3.7,3.72,3.53,3.55,48500
ASBB,02-Aug-2012,14.27,14.27,14.27,14.27,0
ASCMA,02-Aug-2012,48.09,48.84,48.03,48.5,27000
ASFI,02-Aug-2012,9.11,9.31,9.08,9.15,25500
ASML,02-Aug-2012,55.87,56.59,55.48,55.86,2672800
ASNA,02-Aug-2012,17.61,17.73,16.99,17.16,2207000
ASPS,02-Aug-2012,77.59,78.52,77.27,77.89,151600
ASRV,02-Aug-2012,2.92,2.92,2.85,2.85,600
ASRVP,02-Aug-2012,27,27.03,27,27.03,300
ASTC,02-Aug-2012,1.22,1.25,1.19,1.25,41000
ASTE,02-Aug-2012,28.05,28.59,27.75,27.92,61700
ASUR,02-Aug-2012,6.6,6.9,6.6,6.74,11000
ASYS,02-Aug-2012,4.15,4.35,4.15,4.31,91200
ATAI,02-Aug-2012,4.3,4.33,4.1,4.33,9100
ATAX,02-Aug-2012,5.52,5.53,5.44,5.49,156600
ATEC,02-Aug-2012,20.28,21.36,19.8,20.04,66200
