Symbol,Date,Open,High,Low,Close,Volume
AAME,10-May-2012,2.9,2.9,2.87,2.9,800
AAON,10-May-2012,8.6445,8.6933,8.4622,8.6133,82500
AAPL,10-May-2012,82.0829,82.2686,81.2057,81.5029,12179900
AAWW,10-May-2012,49.72,50.97,48.82,49.26,239200
AAXJ,10-May-2012,54.52,54.52,54.13,54.19,644800
ABAX,10-May-2012,34.8,35.36,34.53,34.91,54000
ABCB,10-May-2012,12.38,12.68,12.35,12.52,31200
ABCD,10-May-2012,1.9,2.05,1.9,2.05,7900
ABCO,10-May-2012,46.25,46.5,45.84,46.475,145800
ABIO,10-May-2012,18.9,21.84,18.06,19.74,47700
ABMD,10-May-2012,23.81,24.39,23.76,24,367000
ABTL,10-May-2012,3.95,4,3.75,4,94000
ACAD,10-May-2012,1.48,1.54,1.47,1.5,91500
ACAS,10-May-2012,9.78,9.9,9.7,9.76,2921200
ACAT,10-May-2012,41.54,42.47,40.98,42.04,340600
ACET,10-May-2012,8.55,8.59,8.37,8.59,63400
ACFC,10-May-2012,2.25,2.25,2.22,2.22,700
ACGL,10-May-2012,38.87,39.59,38.78,39.24,654500
ACHC,10-May-2012,16.46,16.46,15.75,15.97,126900
ACHN,10-May-2012,6.49,6.96,6.42,6.8,1143200
ACIW,10-May-2012,12.8767,13.2267,12.7733,13.2067,471000
ACLS,10-May-2012,4.88,4.96,4.8,4.88,334700
ACNB,10-May-2012,14.84,14.84,14.61,14.61,3700
ACOR,10-May-2012,23.84,24,23.51,23.73,245300
ACPW,10-May-2012,4.7,4.7,4.6,4.6,124400
ACRX,10-May-2012,3.6,3.62,3.5,3.52,6700
ACTG,10-May-2012,38.93,39.32,37.66,38.31,261200
ACTS,10-May-2012,1.7,1.7,1.68,1.69,67200
ACUR,10-May-2012,2.9,2.96,2.77,2.82,29500
ACWI,10-May-2012,45.06,45.11,44.77,44.81,739300
ACWX,10-May-2012,38.55,38.58,38.29,38.35,92000
ACXM,10-May-2012,13.04,13.3,12.9,13.16,303700
ADBE,10-May-2012,32.73,32.82,31.65,31.92,4804600
ADES,10-May-2012,14.535,14.915,14.27,14.485,131700
ADI,10-May-2012,37.37,37.37,36.55,37.13,3138800
ADP,10-May-2012,47.1553,47.3223,46.8656,47.0062,1761600
ADRA,10-May-2012,24.15,24.16,24.02,24.05,6600
ADRD,10-May-2012,19.19,19.19,19.12,19.13,5800
ADRE,10-May-2012,39.45,39.59,39.26,39.29,22000
