Symbol,Date,Open,High,Low,Close,Volume
AAME,18-Sep-2012,2.7,2.75,2.63,2.75,1100
AAON,18-Sep-2012,8.8311,9.0933,8.8178,9.0755,53000
AAPL,18-Sep-2012,99.9829,100.3329,99.4886,100.2729,13339300
AAWW,18-Sep-2012,55.58,55.67,53.91,55.27,261500
AAXJ,18-Sep-2012,56.14,56.54,56.14,56.35,128900
ABAX,18-Sep-2012,36.08,36.94,36.08,36.71,94900
ABCB,18-Sep-2012,12.58,12.74,12.48,12.7,26600
ABCD,18-Sep-2012,1.09,1.09,1.08,1.09,2500
ABCO,18-Sep-2012,46.82,47.23,46.53,47.2,94400
ABIO,18-Sep-2012,15.54,16.8,14.7,16.38,718300
ABMD,18-Sep-2012,20.27,21.14,20.21,21.01,562200
ABTL,18-Sep-2012,3.63,3.7,3.55,3.55,47400
ACAD,18-Sep-2012,2.25,2.26,2.18,2.21,1158900
ACAS,18-Sep-2012,11.84,11.85,11.68,11.69,2081000
ACAT,18-Sep-2012,43.59,43.59,40.81,41.39,231200
ACET,18-Sep-2012,9.81,9.81,9.57,9.7,134100
ACFC,18-Sep-2012,2.07,2.07,2.07,2.07,0
ACGL,18-Sep-2012,41,41.18,40.77,41.1,188200
ACHC,18-Sep-2012,22.65,23.03,22.61,22.8,125000
ACHN,18-Sep-2012,8.3,8.41,8.06,8.1,1249500
ACIW,18-Sep-2012,14.7233,14.7567,14.3967,14.4833,279700
ACLS,18-Sep-2012,4.24,4.32,4.12,4.28,284600
ACNB,18-Sep-2012,15.23,15.35,15.23,15.35,2900
ACOR,18-Sep-2012,25.13,25.47,25.1,25.36,404900
ACPW,18-Sep-2012,4.1,4.45,4.1,4.35,456300
ACRX,18-Sep-2012,3.43,3.88,3.28,3.43,637000
ACTG,18-Sep-2012,29,29,27.97,28.76,474100
ACTS,18-Sep-2012,1.65,1.65,1.61,1.63,57100
ACUR,18-Sep-2012,1.84,1.9,1.82,1.88,33000
