Symbol,Date,Open,High,Low,Close,Volume
AAME,26-Jul-2012,2.73,2.73,2.61,2.69,1200
AAON,26-Jul-2012,8.2089,8.24,8.0533,8.1333,18500
AAPL,26-Jul-2012,82.8229,82.9143,81.48,82.1257,14528900
AAWW,26-Jul-2012,44,44.9,43.05,43.57,126400
AAXJ,26-Jul-2012,51.52,51.77,51.3,51.58,261400
ABAX,26-Jul-2012,37,37.24,36.12,36.87,125200
ABCB,26-Jul-2012,11.83,12.08,11.66,11.7,21300
ABCD,26-Jul-2012,1.1,1.1,1.01,1.1,12600
ABCO,26-Jul-2012,45.07,45.54,44.92,45.08,217800
ABIO,26-Jul-2012,21.42,22.26,21,21,31200
ABMD,26-Jul-2012,22.16,22.16,21.77,21.86,301100
ABTL,26-Jul-2012,3.69,3.75,3.69,3.71,7600
ACAD,26-Jul-2012,1.58,1.58,1.54,1.55,114800
ACAS,26-Jul-2012,9.84,9.84,9.73,9.8,1949400
ACAT,26-Jul-2012,43.06,45.89,40.34,42.15,783100
ACET,26-Jul-2012,8.73,8.81,8.65,8.74,131900
ACFC,26-Jul-2012,2.4,2.4,2.4,2.4,1300
ACGL,26-Jul-2012,39.39,39.39,38.07,38.38,1037300
ACHC,26-Jul-2012,16.43,16.43,15.96,16.2,93300
ACHN,26-Jul-2012,6.35,6.55,6.24,6.52,510900
ACIW,26-Jul-2012,12.17,13.5733,12.17,13.56,1449500
ACLS,26-Jul-2012,3.6,3.64,3.48,3.56,230000
ACNB,26-Jul-2012,14.44,14.44,14.06,14.06,3400
ACOR,26-Jul-2012,24.25,24.53,23.7,23.94,391000
ACPW,26-Jul-2012,4,4.05,3.9,3.9,46900
ACRX,26-Jul-2012,2.78,2.88,2.77,2.77,28700
ACTG,26-Jul-2012,31.87,31.97,30.4,30.85,400600
ACTS,26-Jul-2012,1.68,1.68,1.61,1.66,17100
ACUR,26-Jul-2012,3.01,3.02,2.97,3.01,34600
ACWI,26-Jul-2012,43.51,43.76,43.4,43.66,195500
ACWX,26-Jul-2012,36.56,36.71,36.48,36.67,219500
ACXM,26-Jul-2012,15.8,16,15.6,15.75,293500
ADBE,26-Jul-2012,30.85,31.41,30.49,30.94,3644200
ADES,26-Jul-2012,11.31,11.515,11.305,11.5,63900
ADI,26-Jul-2012,38.41,38.82,38.13,38.33,2500200
ADP,26-Jul-2012,49.4821,49.9825,49.1571,49.6225,2379100
