"date","close","volume","open","high","low"
"2016/04/22","0.0600","0.0000","0.0600","0.0600","0.0600"
"2016/04/21","0.0600","0.0000","0.0600","0.0600","0.0600"
"2016/04/20","0.0600","40200.0000","0.0710","0.0714","0.0600"
"2016/04/19","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/04/18","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/04/15","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/04/14","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/04/13","0.0700","625.0000","0.0700","0.0700","0.0700"
"2016/04/12","0.1000","0.0000","0.1000","0.1000","0.1000"
"2016/04/11","0.1000","0.0000","0.1000","0.1000","0.1000"
"2016/04/08","0.1000","0.0000","0.1000","0.1000","0.1000"
"2016/04/07","0.1000","6788.0000","0.0700","0.1000","0.0700"
"2016/04/06","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/04/05","0.0700","100.0000","0.0700","0.0700","0.0700"
"2016/04/04","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/04/01","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/31","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/30","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/29","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/28","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/24","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/23","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/22","0.0700","0.0000","0.0700","0.0700","0.0700"
"2016/03/21","0.0700","750.0000","0.0700","0.0700","0.0700"
"2016/03/18","0.0999","451.0000","0.0999","0.0999","0.0999"
"2016/03/17","0.0700","31150.0000","0.0800","0.0800","0.0700"
"2016/03/16","0.0800","1050.0000","0.0800","0.0800","0.0800"
"2016/03/15","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/14","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/10","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/09","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/08","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/07","0.0800","250.0000","0.0800","0.0800","0.0800"
"2016/03/04","0.0800","250.0000","0.0800","0.0800","0.0800"
"2016/03/03","0.0800","270.0000","0.0800","0.0800","0.0800"
"2016/03/02","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/03/01","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/29","0.0800","350.0000","0.0800","0.0800","0.0800"
"2016/02/26","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/25","0.0800","4981.0000","0.0800","0.0800","0.0800"
"2016/02/24","0.0800","4750.0000","0.0800","0.0800","0.0800"
"2016/02/23","0.0800","185.0000","0.0800","0.0800","0.0800"
"2016/02/22","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/19","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/18","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/17","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/16","0.0800","20000.0000","0.0800","0.0800","0.0800"
"2016/02/12","0.0800","1507.0000","0.0800","0.0800","0.0800"
"2016/02/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/10","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/09","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/08","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/05","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/04","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/03","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/02/02","0.0800","1437.0000","0.0800","0.0800","0.0800"
"2016/02/01","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/29","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/28","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/27","0.0800","7500.0000","0.0800","0.0800","0.0800"
"2016/01/26","0.0801","0.0000","0.0801","0.0801","0.0801"
"2016/01/25","0.0801","0.0000","0.0801","0.0801","0.0801"
"2016/01/22","0.0801","1001.0000","0.0801","0.0801","0.0801"
"2016/01/21","0.0800","650.0000","0.0800","0.0800","0.0800"
"2016/01/20","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/19","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/15","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/14","0.0800","436.0000","0.0800","0.0800","0.0800"
"2016/01/13","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/12","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/08","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/07","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/06","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/05","0.0800","0.0000","0.0800","0.0800","0.0800"
"2016/01/04","0.0800","1500.0000","0.0800","0.0800","0.0800"
"2015/12/31","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/30","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/29","0.0800","420.0000","0.0900","0.0900","0.0800"
"2015/12/28","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/24","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/23","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/22","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/21","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/18","0.0800","297.0000","0.0800","0.0800","0.0800"
"2015/12/17","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/16","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/15","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/14","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/10","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/09","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/08","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/07","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/04","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/03","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/02","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/12/01","0.0800","0.0000","0.0800","0.0800","0.0800"
"2015/11/30","0.0800","0.0000","0.0800","0.0800","0.0800"
